LectureID,DateKey,FromTimeKey,UntilTimeKey,SubgroupKey,FullDate,NumberSemester,FromHour,FromMinutes,FromSeconds,UntilHour,UntilMinutes,UntilSeconds,ClassName,SubgroupCode,ProgramName,NormalizedClassName,UserCount,TotalStudents,AttendanceRate,LessonType,AttendancePercentage
473783,20251015,81500,101500,5976640,2025-10-15,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,classic computer science algorithms,10,27,0.37037037037037035,Gewoon vak,37.03703703703704
473783,20251015,81500,101500,5830070,2025-10-15,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,classic computer science algorithms,10,27,0.37037037037037035,Gewoon vak,37.03703703703704
383003,20251015,81500,101500,5879758,2025-10-15,1,8,15,0,10,15,0,IT Fundamentals,PBA-TIN-TI/1I,PBA-TIN-TI,it fundamentals,19,35,0.5428571428571428,Gewoon vak,54.285714285714285
384351,20251015,81500,101500,5939144,2025-10-15,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2D,PBA-TIN-TI,relational databases datawarehousing,0,7,0.0,Gewoon vak,0.0
387669,20251015,81500,101500,5937305,2025-10-15,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2E1,PBA-TIN-TI,relational databases datawarehousing,12,29,0.41379310344827586,Gewoon vak,41.37931034482759
387669,20251015,81500,101500,5796253,2025-10-15,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2F,PBA-TIN-TI,relational databases datawarehousing,12,29,0.41379310344827586,Gewoon vak,41.37931034482759
386594,20251015,91500,101500,5889391,2025-10-15,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3D,PBA-TIN-TI,business analysis,20,26,0.7692307692307693,Gewoon vak,76.92307692307693
386594,20251015,91500,101500,5915911,2025-10-15,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,20,26,0.7692307692307693,Gewoon vak,76.92307692307693
381727,20251015,91500,123000,5829010,2025-10-15,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1B,PBA-TIN-TI,object oriented software development i,38,32,1.1875,Gewoon vak,118.75
471440,20251015,91500,123000,5879551,2025-10-15,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,49,32,1.53125,Gewoon vak,153.125
386149,20251015,91500,101500,6115667,2025-10-15,1,9,15,0,10,15,0,Windows Server II,PBA-TIN-TI/3B2,PBA-TIN-TI,windows server ii,7,18,0.3888888888888889,Gewoon vak,38.88888888888889
386607,20251015,103000,123000,5889391,2025-10-15,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3D,PBA-TIN-TI,business analysis,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
386607,20251015,103000,123000,5915911,2025-10-15,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
470317,20251015,103000,123000,5807210,2025-10-15,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A2,PBA-TIN-TI,classic computer science algorithms,18,27,0.6666666666666666,Gewoon vak,66.66666666666666
384377,20251015,103000,123000,5788165,2025-10-15,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2C1,PBA-TIN-TI,classic computer science algorithms,8,25,0.32,Gewoon vak,32.0
386097,20251015,103000,123000,5753212,2025-10-15,1,10,30,0,12,30,0,Infrastructure Automation,PBA-TIN-TI/3B1,PBA-TIN-TI,infrastructure automation,9,23,0.391304347826087,Gewoon vak,39.130434782608695
382143,20251015,103000,123000,5997460,2025-10-15,1,10,30,0,12,30,0,IT Fundamentals,PBA-TIN-TI/1D,PBA-TIN-TI,it fundamentals,25,35,0.7142857142857143,Gewoon vak,71.42857142857143
382294,20251015,103000,123000,5997661,2025-10-15,1,10,30,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1E,PBA-TIN-TI,object oriented software development i,33,31,1.064516129032258,Gewoon vak,106.4516129032258
386162,20251015,103000,123000,6115667,2025-10-15,1,10,30,0,12,30,0,Windows Server II,PBA-TIN-TI/3B2,PBA-TIN-TI,windows server ii,2,18,0.1111111111111111,Gewoon vak,11.11111111111111
394547,20251015,133000,153000,5807209,2025-10-15,1,13,30,0,15,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2A2,PBA-TIN-TI,relational databases datawarehousing,23,40,0.575,Gewoon vak,57.49999999999999
394547,20251015,133000,153000,5830069,2025-10-15,1,13,30,0,15,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,relational databases datawarehousing,23,40,0.575,Gewoon vak,57.49999999999999
395397,20251015,133000,153000,5872102,2025-10-15,1,13,30,0,15,30,0,Web Services,PBA-TIN-TI/2A3,PBA-TIN-TI,web services,8,19,0.42105263157894735,Gewoon vak,42.10526315789473
472190,20251015,154500,174500,5753142,2025-10-15,1,15,45,0,17,45,0,Modern Data Architectures,PBA-TIN-TI/3A1,PBA-TIN-TI,modern data architectures,14,35,0.4,Gewoon vak,40.0
401423,20251015,154500,174500,5807215,2025-10-15,1,15,45,0,17,45,0,Web Services,PBA-TIN-TI/2A2,PBA-TIN-TI,web services,3,29,0.10344827586206896,Gewoon vak,10.344827586206897
426838,20251015,180000,200000,5996131,2025-10-15,1,18,0,0,20,0,0,A.I. voor de bachelorstudent,PBA-TIN-TI/3AI/NED,PBA-TIN-TI,a i voor de bachelorstudent,6,60,0.1,Gewoon vak,10.0
384049,20251016,81500,101500,5940744,2025-10-16,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN2-TI/VT/NET/SEM1,PBA-TIN2-TI,classic computer science algorithms,5,25,0.2,Gewoon vak,20.0
384049,20251016,81500,101500,5872097,2025-10-16,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A3,PBA-TIN-TI,classic computer science algorithms,5,25,0.2,Gewoon vak,20.0
384469,20251016,81500,101500,5788165,2025-10-16,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2C1,PBA-TIN-TI,classic computer science algorithms,4,25,0.16,Gewoon vak,16.0
384049,20251016,81500,101500,5937510,2025-10-16,1,8,15,0,10,15,0,Classic Computer Science Algorithms,PBA-TIN-TI/2E2,PBA-TIN-TI,classic computer science algorithms,5,25,0.2,Gewoon vak,20.0
386752,20251016,81500,101500,5915918,2025-10-16,1,8,15,0,10,15,0,Content Management Systems,PBA-TIN-TI/3E,PBA-TIN-TI,content management systems,3,5,0.6,Gewoon vak,60.0
384835,20251016,81500,101500,5788371,2025-10-16,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/2C2,PBA-TIN-TI,costing,13,27,0.48148148148148145,Gewoon vak,48.148148148148145
384835,20251016,81500,101500,5976642,2025-10-16,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,costing,13,27,0.48148148148148145,Gewoon vak,48.148148148148145
384835,20251016,81500,101500,5830072,2025-10-16,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,costing,13,27,0.48148148148148145,Gewoon vak,48.148148148148145
387771,20251016,81500,101500,5937304,2025-10-16,1,8,15,0,10,15,0,Functional Analysis,PBA-TIN-TI/2E1,PBA-TIN-TI,functional analysis,15,26,0.5769230769230769,Gewoon vak,57.692307692307686
387771,20251016,81500,101500,5796252,2025-10-16,1,8,15,0,10,15,0,Functional Analysis,PBA-TIN-TI/2F,PBA-TIN-TI,functional analysis,15,26,0.5769230769230769,Gewoon vak,57.692307692307686
471336,20251016,81500,101500,5938927,2025-10-16,1,8,15,0,10,15,0,IT Fundamentals,PBA-TIN-TI/1A,PBA-TIN-TI,it fundamentals,19,34,0.5588235294117647,Gewoon vak,55.88235294117647
428500,20251016,81500,101500,5788166,2025-10-16,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2C1,PBA-TIN-TI,professional communication,4,30,0.13333333333333333,Gewoon vak,13.333333333333334
381759,20251016,91500,123000,5829012,2025-10-16,1,9,15,0,12,30,0,Databases,PBA-TIN-TI/1B,PBA-TIN-TI,databases,19,28,0.6785714285714286,Gewoon vak,67.85714285714286
382511,20251016,91500,123000,5997867,2025-10-16,1,9,15,0,12,30,0,Databases,PBA-TIN-TI/1F,PBA-TIN-TI,databases,22,33,0.6666666666666666,Gewoon vak,66.66666666666666
386358,20251016,91500,101500,5995907,2025-10-16,1,9,15,0,10,15,0,Deep Learning,PBA-TIN-TI/3C2,PBA-TIN-TI,deep learning,12,37,0.32432432432432434,Gewoon vak,32.432432432432435
473256,20251016,91500,123000,5976623,2025-10-16,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,object oriented software development i,5,10,0.5,Gewoon vak,50.0
382897,20251016,91500,123000,5997667,2025-10-16,1,9,15,0,12,30,0,Web Development I,PBA-TIN-TI/1E,PBA-TIN-TI,web development i,22,28,0.7857142857142857,Gewoon vak,78.57142857142857
382897,20251016,91500,123000,5879557,2025-10-16,1,9,15,0,12,30,0,Web Development I,PBA-TIN-TI/1H,PBA-TIN-TI,web development i,22,28,0.7857142857142857,Gewoon vak,78.57142857142857
386188,20251016,91500,101500,5753211,2025-10-16,1,9,15,0,10,15,0,Windows Server II,PBA-TIN-TI/3B1,PBA-TIN-TI,windows server ii,1,28,0.03571428571428571,Gewoon vak,3.571428571428571
472175,20251016,103000,123000,5788165,2025-10-16,1,10,30,0,12,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2C1,PBA-TIN-TI,classic computer science algorithms,5,25,0.2,Gewoon vak,20.0
394604,20251016,103000,123000,5937308,2025-10-16,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/2E1,PBA-TIN-TI,costing,10,28,0.35714285714285715,Gewoon vak,35.714285714285715
394604,20251016,103000,123000,5796256,2025-10-16,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/2F,PBA-TIN-TI,costing,10,28,0.35714285714285715,Gewoon vak,35.714285714285715
394604,20251016,103000,123000,5976642,2025-10-16,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,costing,10,28,0.35714285714285715,Gewoon vak,35.714285714285715
386371,20251016,103000,123000,5995907,2025-10-16,1,10,30,0,12,30,0,Deep Learning,PBA-TIN-TI/3C2,PBA-TIN-TI,deep learning,12,37,0.32432432432432434,Gewoon vak,32.432432432432435
471671,20251016,103000,123000,5788367,2025-10-16,1,10,30,0,12,30,0,Functional Analysis,PBA-TIN-TI/2C2,PBA-TIN-TI,functional analysis,11,27,0.4074074074074074,Gewoon vak,40.74074074074074
386123,20251016,103000,123000,6115668,2025-10-16,1,10,30,0,12,30,0,Infrastructure Automation,PBA-TIN-TI/3B2,PBA-TIN-TI,infrastructure automation,9,19,0.47368421052631576,Gewoon vak,47.368421052631575
386123,20251016,103000,123000,5976666,2025-10-16,1,10,30,0,12,30,0,Infrastructure Automation,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,infrastructure automation,9,19,0.47368421052631576,Gewoon vak,47.368421052631575
386201,20251016,103000,123000,5753211,2025-10-16,1,10,30,0,12,30,0,Windows Server II,PBA-TIN-TI/3B1,PBA-TIN-TI,windows server ii,1,28,0.03571428571428571,Gewoon vak,3.571428571428571
381546,20251016,133000,164500,5938926,2025-10-16,1,13,30,0,16,45,0,Databases,PBA-TIN-TI/1A,PBA-TIN-TI,databases,14,35,0.4,Gewoon vak,40.0
395454,20251016,133000,153000,5788163,2025-10-16,1,13,30,0,15,30,0,Functional Analysis,PBA-TIN-TI/2C1,PBA-TIN-TI,functional analysis,4,28,0.14285714285714285,Gewoon vak,14.285714285714285
395454,20251016,133000,153000,5939143,2025-10-16,1,13,30,0,15,30,0,Functional Analysis,PBA-TIN-TI/2D,PBA-TIN-TI,functional analysis,4,28,0.14285714285714285,Gewoon vak,14.285714285714285
395454,20251016,133000,153000,5976638,2025-10-16,1,13,30,0,15,30,0,Functional Analysis,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,functional analysis,4,28,0.14285714285714285,Gewoon vak,14.285714285714285
382333,20251016,133000,164500,5997661,2025-10-16,1,13,30,0,16,45,0,Object-oriented Software Development I,PBA-TIN-TI/1E,PBA-TIN-TI,object oriented software development i,18,31,0.5806451612903226,Gewoon vak,58.06451612903226
382498,20251016,133000,153000,5997865,2025-10-16,1,13,30,0,15,30,0,Object-oriented Software Development I,PBA-TIN-TI/1F,PBA-TIN-TI,object oriented software development i,14,37,0.3783783783783784,Gewoon vak,37.83783783783784
471427,20251016,133000,164500,5879551,2025-10-16,1,13,30,0,16,45,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,25,32,0.78125,Gewoon vak,78.125
472149,20251016,133000,164500,5879551,2025-10-16,1,13,30,0,16,45,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,25,32,0.78125,Gewoon vak,78.125
474972,20251016,133000,153000,5939144,2025-10-16,1,13,30,0,15,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2D,PBA-TIN-TI,relational databases datawarehousing,0,7,0.0,Gewoon vak,0.0
385862,20251016,133000,174500,5753026,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3A1,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,5872345,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3A2,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,5753230,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3B1,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,6115688,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3B2,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,5753434,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3C1,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,5995790,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3C2,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,5915931,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/3E,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
385862,20251016,133000,174500,5838182,2025-10-16,1,13,30,0,17,45,0,The IT Professional & Career Orientation,PBA-TIN-TI/VT/PROG/J,PBA-TIN-TI,the it professional career orientation,4,26,0.15384615384615385,Gewoon vak,15.384615384615385
383771,20251017,81500,101500,5830072,2025-10-17,1,8,15,0,10,15,0,Costing,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,costing,0,9,0.0,Gewoon vak,0.0
394707,20251017,81500,123000,5753215,2025-10-17,1,8,15,0,12,30,0,DevOps Project: Operations,PBA-TIN-TI/3B1,PBA-TIN-TI,devops project operations,23,24,0.9583333333333334,Groepswerk,95.83333333333334
394707,20251017,81500,123000,6115671,2025-10-17,1,8,15,0,12,30,0,DevOps Project: Operations,PBA-TIN-TI/3B2,PBA-TIN-TI,devops project operations,23,24,0.9583333333333334,Groepswerk,95.83333333333334
394707,20251017,81500,123000,5976669,2025-10-17,1,8,15,0,12,30,0,DevOps Project: Operations,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,devops project operations,23,24,0.9583333333333334,Groepswerk,95.83333333333334
383321,20251017,81500,101500,5807004,2025-10-17,1,8,15,0,10,15,0,Functional Analysis,PBA-TIN-TI/2A1,PBA-TIN-TI,functional analysis,8,20,0.4,Gewoon vak,40.0
383321,20251017,81500,101500,5787959,2025-10-17,1,8,15,0,10,15,0,Functional Analysis,PBA-TIN-TI/2B,PBA-TIN-TI,functional analysis,8,20,0.4,Gewoon vak,40.0
473280,20251017,81500,101500,5976623,2025-10-17,1,8,15,0,10,15,0,Object-oriented Software Development I,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,object oriented software development i,6,10,0.6,Gewoon vak,60.0
384521,20251017,91500,101500,5788173,2025-10-17,1,9,15,0,10,15,0,Computer Networks II,PBA-TIN-TI/2C1,PBA-TIN-TI,computer networks ii,22,32,0.6875,Gewoon vak,68.75
471394,20251017,91500,123000,5829010,2025-10-17,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1B,PBA-TIN-TI,object oriented software development i,22,32,0.6875,Gewoon vak,68.75
384534,20251017,103000,123000,5788173,2025-10-17,1,10,30,0,12,30,0,Computer Networks II,PBA-TIN-TI/2C1,PBA-TIN-TI,computer networks ii,9,32,0.28125,Gewoon vak,28.125
384180,20251017,103000,123000,5872099,2025-10-17,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/2A3,PBA-TIN-TI,costing,13,23,0.5652173913043478,Gewoon vak,56.52173913043478
384180,20251017,103000,123000,5937512,2025-10-17,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/2E2,PBA-TIN-TI,costing,13,23,0.5652173913043478,Gewoon vak,56.52173913043478
384180,20251017,103000,123000,5976642,2025-10-17,1,10,30,0,12,30,0,Costing,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,costing,13,23,0.5652173913043478,Gewoon vak,56.52173913043478
383798,20251017,103000,123000,5807208,2025-10-17,1,10,30,0,12,30,0,Functional Analysis,PBA-TIN-TI/2A2,PBA-TIN-TI,functional analysis,2,25,0.08,Gewoon vak,8.0
381656,20251017,103000,123000,5938927,2025-10-17,1,10,30,0,12,30,0,IT Fundamentals,PBA-TIN-TI/1A,PBA-TIN-TI,it fundamentals,17,34,0.5,Gewoon vak,50.0
381656,20251017,103000,123000,5830056,2025-10-17,1,10,30,0,12,30,0,IT Fundamentals,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,it fundamentals,17,34,0.5,Gewoon vak,50.0
382843,20251017,103000,123000,5879551,2025-10-17,1,10,30,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,13,32,0.40625,Gewoon vak,40.625
472778,20251017,103000,123000,5879551,2025-10-17,1,10,30,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1H,PBA-TIN-TI,object oriented software development i,13,32,0.40625,Gewoon vak,40.625
383347,20251017,103000,123000,5807007,2025-10-17,1,10,30,0,12,30,0,Professional Communication,PBA-TIN-TI/2A1,PBA-TIN-TI,professional communication,14,27,0.5185185185185185,Gewoon vak,51.85185185185185
383347,20251017,103000,123000,5787962,2025-10-17,1,10,30,0,12,30,0,Professional Communication,PBA-TIN-TI/2B,PBA-TIN-TI,professional communication,14,27,0.5185185185185185,Gewoon vak,51.85185185185185
383055,20251017,103000,123000,5879756,2025-10-17,1,10,30,0,12,30,0,Software Analysis,PBA-TIN-TI/1I,PBA-TIN-TI,software analysis,23,33,0.696969696969697,Gewoon vak,69.6969696969697
386462,20251017,103000,123000,5995909,2025-10-17,1,10,30,0,12,30,0,Trends in Artificial Intelligence,PBA-TIN-TI/3C2,PBA-TIN-TI,trends in artificial intelligence,3,18,0.16666666666666666,Gewoon vak,16.666666666666664
387874,20251017,103000,123000,5937311,2025-10-17,1,10,30,0,12,30,0,Web Services,PBA-TIN-TI/2E1,PBA-TIN-TI,web services,15,30,0.5,Gewoon vak,50.0
387874,20251017,103000,123000,5796259,2025-10-17,1,10,30,0,12,30,0,Web Services,PBA-TIN-TI/2F,PBA-TIN-TI,web services,15,30,0.5,Gewoon vak,50.0
383373,20251017,133000,153000,5807006,2025-10-17,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A1,PBA-TIN-TI,classic computer science algorithms,6,27,0.2222222222222222,Gewoon vak,22.22222222222222
395590,20251017,133000,153000,5807210,2025-10-17,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2A2,PBA-TIN-TI,classic computer science algorithms,2,27,0.07407407407407407,Gewoon vak,7.4074074074074066
383373,20251017,133000,153000,5787961,2025-10-17,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/2B,PBA-TIN-TI,classic computer science algorithms,6,27,0.2222222222222222,Gewoon vak,22.22222222222222
383373,20251017,133000,153000,5976640,2025-10-17,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,classic computer science algorithms,6,27,0.2222222222222222,Gewoon vak,22.22222222222222
383373,20251017,133000,153000,5830070,2025-10-17,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,classic computer science algorithms,6,27,0.2222222222222222,Gewoon vak,22.22222222222222
395590,20251017,133000,153000,5830070,2025-10-17,1,13,30,0,15,30,0,Classic Computer Science Algorithms,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,classic computer science algorithms,2,27,0.07407407407407407,Gewoon vak,7.4074074074074066
382870,20251017,133000,153000,5879554,2025-10-17,1,13,30,0,15,30,0,IT Fundamentals,PBA-TIN-TI/1H,PBA-TIN-TI,it fundamentals,2,33,0.06060606060606061,Gewoon vak,6.0606060606060606
387914,20251017,133000,153000,5937464,2025-10-17,1,13,30,0,15,30,0,Linux for Data Scientists,PBA-TIN-TI/2E1,PBA-TIN-TI,linux for data scientists,16,33,0.48484848484848486,Gewoon vak,48.484848484848484
387914,20251017,133000,153000,5796412,2025-10-17,1,13,30,0,15,30,0,Linux for Data Scientists,PBA-TIN-TI/2F,PBA-TIN-TI,linux for data scientists,16,33,0.48484848484848486,Gewoon vak,48.484848484848484
474975,20251017,133000,153000,5939144,2025-10-17,1,13,30,0,15,30,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2D,PBA-TIN-TI,relational databases datawarehousing,0,7,0.0,Gewoon vak,0.0
381837,20251017,133000,153000,5976624,2025-10-17,1,13,30,0,15,30,0,Software Analysis,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,software analysis,2,6,0.3333333333333333,Gewoon vak,33.33333333333333
381787,20251017,154500,174500,5829013,2025-10-17,1,15,45,0,17,45,0,IT Fundamentals,PBA-TIN-TI/1B,PBA-TIN-TI,it fundamentals,1,31,0.03225806451612903,Gewoon vak,3.225806451612903
381787,20251017,154500,174500,5830056,2025-10-17,1,15,45,0,17,45,0,IT Fundamentals,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,it fundamentals,1,31,0.03225806451612903,Gewoon vak,3.225806451612903
387940,20251017,154500,164500,5937464,2025-10-17,1,15,45,0,16,45,0,Linux for Data Scientists,PBA-TIN-TI/2E1,PBA-TIN-TI,linux for data scientists,0,33,0.0,Gewoon vak,0.0
387940,20251017,154500,164500,5796412,2025-10-17,1,15,45,0,16,45,0,Linux for Data Scientists,PBA-TIN-TI/2F,PBA-TIN-TI,linux for data scientists,0,33,0.0,Gewoon vak,0.0
395101,20251017,154500,174500,5889325,2025-10-17,1,15,45,0,17,45,0,Machine Learning Operations,PBA-TIN-TI/3C1,PBA-TIN-TI,machine learning operations,0,36,0.0,Gewoon vak,0.0
395101,20251017,154500,174500,5995908,2025-10-17,1,15,45,0,17,45,0,Machine Learning Operations,PBA-TIN-TI/3C2,PBA-TIN-TI,machine learning operations,0,36,0.0,Gewoon vak,0.0
381440,20251020,81500,101500,5938924,2025-10-20,1,8,15,0,10,15,0,Object-oriented Software Development I,PBA-TIN-TI/1A,PBA-TIN-TI,object oriented software development i,18,35,0.5142857142857142,Gewoon vak,51.42857142857142
394490,20251020,81500,101500,5807211,2025-10-20,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2A2,PBA-TIN-TI,professional communication,10,25,0.4,Gewoon vak,40.0
387565,20251020,81500,101500,5937307,2025-10-20,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2E1,PBA-TIN-TI,professional communication,9,22,0.4090909090909091,Gewoon vak,40.909090909090914
387565,20251020,81500,101500,5796255,2025-10-20,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/2F,PBA-TIN-TI,professional communication,9,22,0.4090909090909091,Gewoon vak,40.909090909090914
387565,20251020,81500,101500,5976641,2025-10-20,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,professional communication,9,22,0.4090909090909091,Gewoon vak,40.909090909090914
394490,20251020,81500,101500,5830071,2025-10-20,1,8,15,0,10,15,0,Professional Communication,PBA-TIN-TI/VT/PROG/S1,PBA-TIN-TI,professional communication,10,25,0.4,Gewoon vak,40.0
383085,20251020,81500,101500,5787960,2025-10-20,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2B,PBA-TIN-TI,relational databases datawarehousing,3,11,0.2727272727272727,Gewoon vak,27.27272727272727
395319,20251020,81500,101500,5939144,2025-10-20,1,8,15,0,10,15,0,Relational Databases & Datawarehousing,PBA-TIN-TI/2D,PBA-TIN-TI,relational databases datawarehousing,2,7,0.2857142857142857,Gewoon vak,28.57142857142857
394342,20251020,81500,101500,5879348,2025-10-20,1,8,15,0,10,15,0,Software Analysis,PBA-TIN-TI/1G,PBA-TIN-TI,software analysis,16,27,0.5925925925925926,Gewoon vak,59.25925925925925
396280,20251020,91500,101500,6018318,2025-10-20,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3A3,PBA-TIN-TI,business analysis,3,4,0.75,Gewoon vak,75.0
386398,20251020,91500,101500,5816398,2025-10-20,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3C2,PBA-TIN-TI,business analysis,11,35,0.3142857142857143,Gewoon vak,31.428571428571427
386398,20251020,91500,101500,5915911,2025-10-20,1,9,15,0,10,15,0,Business analysis,PBA-TIN-TI/3E,PBA-TIN-TI,business analysis,11,35,0.3142857142857143,Gewoon vak,31.428571428571427
382803,20251020,91500,123000,5879555,2025-10-20,1,9,15,0,12,30,0,Computer Systems,PBA-TIN-TI/1H,PBA-TIN-TI,computer systems,7,29,0.2413793103448276,Gewoon vak,24.137931034482758
473307,20251020,91500,123000,5997865,2025-10-20,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/1F,PBA-TIN-TI,object oriented software development i,27,37,0.7297297297297297,Gewoon vak,72.97297297297297
382939,20251020,91500,123000,5976623,2025-10-20,1,9,15,0,12,30,0,Object-oriented Software Development I,PBA-TIN-TI/VT/NET/S1,PBA-TIN-TI,object oriented software development i,6,10,0.6,Gewoon vak,60.0
396265,20251020,103000,123000,5753006,2025-10-20,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3A1,PBA-TIN-TI,business analysis,2,25,0.08,Gewoon vak,8.0
396265,20251020,103000,123000,5872325,2025-10-20,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3A2,PBA-TIN-TI,business analysis,2,25,0.08,Gewoon vak,8.0
396294,20251020,103000,123000,6018318,2025-10-20,1,10,30,0,12,30,0,Business analysis,PBA-TIN-TI/3A3,PBA-TIN-TI,business analysis,2,4,0.5,Gewoon vak,50.0
