SUBGROEPID,SUBGROEPCODE,DEELGROEPID,NAAM,EMAIL
5857718,PBA-AGR-DZ/2F,26527,u_cceac15bd1a95e6073dffebeefbca36ccc4371b8a1d545d624abd46f503b13fe,u_9894ac4d074479a9bc2b1554d86b19a991ea237c895fad5499828277d52c1a1f
5857718,PBA-AGR-DZ/2F,26527,u_06de35eef4ab0071ae79a90431cfba78de8bb3537870a31c8b7d0a76854fd74b,u_a825f6dcddb6bd360951f8eaafa9ae3404c3be0f28c598f9122288092d9127fe
5857718,PBA-AGR-DZ/2F,26527,u_b5d492c3ffd385c8fe221196f2225f66f2a28f41c513558b2cd7c9d83b77465a,u_85042369035c01a9bae6fddf0d680300a040511e8bacfe9d182cfb824dedae5a
5857718,PBA-AGR-DZ/2F,26527,u_65436dc9924d3cee1488182e7cfa2ac7b8e0ad37bec0bbf861717b2f82723095,u_d76ce628a9fbd8aa34e97ae05fa8be0ba9f2124618971d0289aaac2ef0509007
5857718,PBA-AGR-DZ/2F,26527,u_ec975273bd5e92c174b8203c97bb8b4bf1237731fa4502fa11f54e05d88bdb94,u_dc6fc862d07e87692fac5747d4d2be9d00d54f107459fc96a24884047798c59d
5857718,PBA-AGR-DZ/2F,26527,u_2682f3b090e2f4f0ca17da6e304df43b675930bc177d6adaa24240755fc5c19c,u_8e91cf59d841f45cb913b6aa26b0d20b50c3587e4640b8fe15115b631ae0ecf1
5857718,PBA-AGR-DZ/2F,26527,u_7d389bb4de17802ce809cdd6fa503e25bc4a676821e416a392d4bf757decfe7c,u_c76b1de46bf7d786b7c8fe29095c1b986be2e2f5ae2279cd11f40672120b707b
5857718,PBA-AGR-DZ/2F,26527,u_ed5fa875c9747d84a826991ab5fe1e703d012816afa815e385c4d6dc97f9c2bc,u_f4e45db50499e3656939719023b19add38c60171691e04a56edb626d910ec48e
5857718,PBA-AGR-DZ/2F,26527,u_ff83a949600f44b4f0a4a875db25aaa2c515630cb6335ff615301d9fffb518f1,u_f6fc19bfdbb9b1d328fa4445d79b0f8ccea05ea8b7cf0ab459b052cd1792fe8b
5857718,PBA-AGR-DZ/2F,26527,u_33dd30f11f5fdb77741af45d1318fc1b0da6dc05a015443b18e6d648756ce6a8,u_d0d53f81560f00f6701999c33757674c8eb231224b0d555d6fa6dbb8af194fa8
5857718,PBA-AGR-DZ/2F,26527,u_61b7e0d0818a45fd44dcd08ea3ae261ced3c746f76ed2ba5e196f4b93491a5f9,u_f47a860c232ea6ba8ec57d4e27c685a54984727204fc590abb2c0860754688da
5857718,PBA-AGR-DZ/2F,26527,u_50f9bc77eab3f76b71d84c563c19d0fe8845be68abda7d1eb89e1159d9051104,u_2b8302125407d2129fa4dcfd5fca33d530ae533ec21528924d630958bf0f913b
5791813,PBA-ORTH/2A3,26067,u_7540c172472c7f51ebe4d32f0a0eabdfe4d778d83f9d72b9aff43a36214ef61e,u_1061fce8182c55fd7d458e9faecceda5e410a06804633398f4f4c3647b6fa1eb
5791813,PBA-ORTH/2A3,26067,u_5c920d416974fda4595661ba51cf98f703e8d53d3e0e045845199ef09fce9ef9,u_299a32e37fcab0377b10ffd77c064be14ea0517efee7449f70a07beeec18f135
5791813,PBA-ORTH/2A3,26067,u_ce21a66facd30f599609bde842dd0411a5454e1cbe84dd7385fb22116ee8eca8,u_e881ea4d780f0e64c8b0f4c6286f0665db7c92be96b6ff48f00887598b47363a
5791813,PBA-ORTH/2A3,26067,u_9dbdddd54c1adcfe53c695de1b344bb2116aa11cd27bd11e17adefb8ca33a823,u_04704d22ca343d9de1c209abe7ab8de20ec6a10c8528f22ca1f116c9e83ad1c4
5791813,PBA-ORTH/2A3,26067,u_b51aaee589171b030d21d8b33e7dc59e71c9aff834c496f27c2545a8986002b3,u_10cfc03344a84f257ee8fa1b64a361abbecc135c655d1a1f3b5078627cfe48e9
5791813,PBA-ORTH/2A3,26067,u_ef562549533b7766562e6d8da457786c89893c661850f4a3582911324c143c93,u_adc1d297e45a8e5b74cc02b20868da94364eeba804c990cda39a9bb9b490dc60
5791813,PBA-ORTH/2A3,26067,u_a34bc0a19a995dc141fc099c2bff51420ff1f2c6e975a03ca67c8b9e19c454f6,u_9f4defedd85352dd0b0a19fcd8ed31b9451ca875012d4665926baf041c410bbc
5791813,PBA-ORTH/2A3,26067,u_bf1e9f958c5f8c280ac355a210a55c66cfe98b30abea366b2107fa7af6323b75,u_7b6fc0f3c3d0038f87cce18204cb757e644134fe241f0491b74b01cad2ca5d3e
5791813,PBA-ORTH/2A3,26067,u_98d22ad236c50f8960f244124db7d2c9b808f85c29cfb7eb68658a59221d6fc7,u_c8f0fa373e74efcc8cfdb4bbc601eaea7596aab44d3269488f2b1f5cba6953fe
5791813,PBA-ORTH/2A3,26067,u_80eb566d25007a6db91d20abc7082f12e3e6b43efec229c76488195ac6e82369,u_c53415a35eedd963bbb3bee88148da3e75627dc69fd6d3206d92a8cc2a63dc26
5791813,PBA-ORTH/2A3,26067,u_7b3c01edaa80c50f9eae4b6e310b40b5e70e244fbbcc1dbb0a1faf20bb1dc740,u_595a4066a12dbf0065319859d9abb3e8c275f34c918d6c437a7b50c62e6e54d1
5791813,PBA-ORTH/2A3,26067,u_8156446f7784c63c84e25a33162b247c75c2e6eff86a2ed8897daba62b8639ea,u_f474a2f18d5c1def60262e72323d9e80cb67cf756f0d068cdccd68436c2bc87c
5791813,PBA-ORTH/2A3,26067,u_5b44206b2e457179d45305c875bc7c3a561de92ab9e7c72526a60d4300b46a37,u_c9f9c5e10b89cd1ebbe7689e73cdbfeff2f51e3addd0b9f7777aa3ea3609576c
5791813,PBA-ORTH/2A3,26067,u_7e3a2fb9000c9ed1591a717ff14aba272feb4b9175fff0165e078daf81a7817d,u_9e900e49ee92852ef067b37d72ec9cfef4b7c8c54a28af86c211a5a3c3c637db
5791813,PBA-ORTH/2A3,26067,u_2e3269cf374425bc7909f671b09b12ff26b8b41a31420316c08bec4183cf00ac,u_b2fa1fa0190bca522ca758bbd8da9360f401ff0900f2a1edb874b05dc8df4da3
5791813,PBA-ORTH/2A3,26067,u_b6f51a24dd86fc72adf52d06ab532571bc649115deb35f4423b41e58c6fa3593,u_771eab6471975c57ce37a27d6d8470d173e932957c832f4361c1f15aa555e58b
5791813,PBA-ORTH/2A3,26067,u_89f451254c61178b2509919b37bfee0309eb14463affd2e888a6d163994e72af,u_585d5be72360a530a9a6e91593705bec35d2b86c3512e4144258d95c508e600c
5791813,PBA-ORTH/2A3,26067,u_cd1f063ce7dc7dfea5265641e217bbd39d0fe3a2eaa39352b52f495f2adfc642,u_b0130b1ad719670ed6b1413f1d1ddaf34affe41d5b27d2e71dd6d3ced2b37ea6
5791813,PBA-ORTH/2A3,26067,u_ee0a0b6b7d2debdff4a9666ea8fa7a8ed2c03aa2df76a27a7ebd6387a329d057,u_133489bae1c85a037dbc63ca82f7fdc76fd7d0e9538a24121194ba0f4056ae00
5791813,PBA-ORTH/2A3,26067,u_479a94d2911885763abe864d8b56798cd27b1ca92b55f8449bf2ccba74ef630d,u_5c2bd5c0a7d79bda1cc2b1d1eb9d1eedcd34a22ad1cf28d9f100428873d73961
5889307,PBA-OM-HCM/3,26350,u_9254d3fc526ce228d6329e1227d7ec7fd5bb2a1f686f2422761f7ac3aa164604,u_f756d629b3c9a300784df6417afa64207d53f501586ff1dc223cccf21bbba098
5889307,PBA-OM-HCM/3,26350,u_5bbfc6e08ad40a964be4f9497c570fa7d15209cf8ad8f6995ba97eafb0890033,u_6635d5bfcfe05feb1bb954dca6d1c08b30b694b125c5d7d7f592a351333c1e39
5889307,PBA-OM-HCM/3,26350,u_94cb2f68c03ed1f2e8b2101e1656ca9da77df96e5dbd331f38dde4bf61f0e12c,u_212f435a91c746dfb8a7f57792db0e1da49060f1be21c0da2b3c232129fadb47
5889307,PBA-OM-HCM/3,26350,u_41a5e6c92b96454bd36ee22408272132be142a23a8e571ce879194fc6ba77b99,u_88d0722c6744ac96864a228b80a737e7bec2a8d46ab43f3118b8cfc1a2a4af67
6115668,PBA-TIN-TI/3B2,27556,u_2cf5a2538fd218b796a815f20f6c7cf882babb0558267572c7edb4de1a0b5743,u_9636b564bdd29076f8998d3156eafb5b8c6f175ba010515abe49aa5ea5328e14
6115668,PBA-TIN-TI/3B2,27556,u_0110172d048a7d1c65ba209deb04a460a5c69c1aeb22ceac100afaf1c2ee6a07,u_1bd0bd626e0eca201ce0774c249e38d9d2f54087d5b0af0d94d41070c5f99870
6115668,PBA-TIN-TI/3B2,27556,u_a65a380f580c23eabc0a2990613dfcdb866a818d364914e5445100e6d8713091,u_7f078a5acc5537bd89aeeafbd19e02a6d0be6ca74557c1718b194db85f47964d
6115668,PBA-TIN-TI/3B2,27556,u_6fe76438d98b0c855f22d4ae05e708317e9687ae428385e84f39ce4fc87e4f11,u_67ffa102a1345229d08a40ba09067a975cd45ae77184a6e4a0cd90a44a37b1f3
6115668,PBA-TIN-TI/3B2,27556,u_e6b99f46488c558698d6a1eb23656e215889e59b7c0d88effe18cf67f32133c7,u_c3d28bf08df64349708970c469c4267d1220cf570e04783babd7095bafbac910
6115668,PBA-TIN-TI/3B2,27556,u_a8d91223f286c79ec3301977951dbda16a6cbe2971df9d14f74aff81f5aa420f,u_63a1611738f88e7b93eb13de172b2751cb86e216feebf9b1c699c6232d0635e9
6115668,PBA-TIN-TI/3B2,27556,u_dd5ace145390860430771db912f9bc1792ac26b863848f119c725d7ed9ddd2e8,u_57ca3021537cbd67d17559ecced4cad44dcab71ccdb64ff705efc24b01e1b460
6115668,PBA-TIN-TI/3B2,27556,u_27468254184ca206f4b0e0c705abcd1de2397ba25b2deafde1ef7e99ae5a0128,u_3468f254d5fa009154c68de1a0ff8e1e40e41cad36a458b9cbda7c884ce6f5a6
6115668,PBA-TIN-TI/3B2,27556,u_69c14200481da45dffb980d0e5e8a4b7ee3fc62aca2f33477acbf519f2f39d5a,u_aa56970ab40e89c41e761c319a4abe578dc7f87039ddaecc616eb5b744aa4766
6115668,PBA-TIN-TI/3B2,27556,u_645d8595b7adbbab41f7397916a1f68fa26b38baa1509d96dc01cd0a3ef88f54,u_3df9cdc5ce60f5735db6bedd4a09ccc993b6e34cd6740c2fe283f17c3ea77a46
6115668,PBA-TIN-TI/3B2,27556,u_8b08497af592505bc6e36ef5fd54a2ca7389672ca0110f0872ce63a20cc88092,u_ced1ede043e592ca7609d503d849c2e1ce8de2934faacaa1be9a595edf46d564
6115668,PBA-TIN-TI/3B2,27556,u_818d219ab941c7cf745edb4e65a07da2116bb3e40d8615c1f720a52125a380f8,u_63db1fef76fb87bfac008687a3b05d128f4db62d9988c2b0293aeab31066b00f
6115668,PBA-TIN-TI/3B2,27556,u_a3fe0037d4012f9db4ae4d320f17bd9b7c270822d09782358b2fce8be08f20ef,u_6fe41d4288dbc08452592bc56a28a923a0b686202b637f5162cab6457d495b38
6115668,PBA-TIN-TI/3B2,27556,u_0cc421cfc9026007bbf70151ae028d4b26ee88c04c82f3c31559343fbcca921e,u_01bf36326cd2b51fe2abe4783c2d9c3b93b2c91b0c2960a5712333a9d479784b
6115668,PBA-TIN-TI/3B2,27556,u_3b7a33b14ba2d1de881d7fd8b4f034c89a305c31467f95a1b41b9b9886605bd4,u_738e8a795dde987053bf394196cc0a8df4e2e867781e011960071a39be2d2169
6115668,PBA-TIN-TI/3B2,27556,u_1e414ee4c395258d589bc1189c10133b0acf8158ad47ad917c451876bdd7f09e,u_c5675f5175c258b95fa74eb227f81eebbb1ddd5356b8731a86fd36b88ca97ec7
6115668,PBA-TIN-TI/3B2,27556,u_6490d29de9a1d277d066b606b099e5405ea9697408a197d940bd5270caefa633,u_c98791ed44678bebe93664e930af6649908fa637b8cb3c19adb7993a97e540b0
6115668,PBA-TIN-TI/3B2,27556,u_88e947b703c19b8b9f095f4e87ebe1060dd80ee8d842dcc8134700ef96f9837a,u_c3d4f1cd9f35b424ec9ca3670b13514f5992283c830db8cce37baa0efed32d0f
5800716,PBA-SW/1A5,26964,u_8f51d38fdb6b913e187507c480419ffbf8ef71f75abbf3b70a2ae7d1dbe8dc39,u_ad239df04c6cfa2db2c59f312a091255e9ba047fead5ae335e69d78dc8f6919a
5800716,PBA-SW/1A5,26964,u_9d4f9455f0aa7e1748ec1ea749d0f59442a624b48ecbd83950063e21886c1b93,u_1c6860c65df7f396c8a7f62c6f29eb614bf2293528f30b20a814f9d4a2abc4d9
5800716,PBA-SW/1A5,26964,u_73f9318f0adc8dfc82a12738446f1e91723cc7f73d493dc71301544e4530913f,u_7c6a2d84d69668e5a7123587eaff71f576529185513ca6811bda42316fe808e0
5800716,PBA-SW/1A5,26964,u_e954171d391d401075ee32bab18c1409c41f6ed5e462f18f22b3cfab0c8f68ad,u_173a61c073850d04fb14610ed093aff14def5e29a0f6ff547e9ab52fb60cd0e0
5800716,PBA-SW/1A5,26964,u_7c9cb84362e57d0ace989c64ffd7f7d5e24ee94f94e6a9edfa2b87607d7c5768,u_4b65ec9474ac6eb528c5a92c21807d9c8b395a3d091295f0af83d56fccab1cca
5800716,PBA-SW/1A5,26964,u_929d8c8dd14196ba74fd1d522bc5883f950d76b35a2bf096140ae2933cd2afed,u_ba0306bd95e78219f320b46884ebfd523a4de7c1d2d22599118c9942a0c7db5d
5800716,PBA-SW/1A5,26964,u_075ceb97551d0e5365e7d6527c5b49b3ba505af6a4b010cd985e90ea6b61ad1e,u_685127a278d79bc9e31128dfce81c26796224e44af229cec9833187a11f7bbe8
5800716,PBA-SW/1A5,26964,u_95bfe2186f726fd89a5de97d8157cdfc1d7c6568e6d1af8f6d5a20d704e842c2,u_0e5e8bade4725c801a4d40e9370c73da3ade90daed30c10cf6acb5c85e452417
5800716,PBA-SW/1A5,26964,u_21941472797d6f89ce33cf2df37b85e3fcb14b284542b55d431ce733e0215f29,u_c6b3288fa837438809f3350e92c7a9b2871efb8d5337795dc08cf6049acf902e
5800716,PBA-SW/1A5,26964,u_ccc7b9785b0fcd2f0eb1d4e739dcfc952336bfddd37a140b723aaa0044caf1dd,u_5646c83aa5d68be03a1b5ab960476773aee2bedeaf8fabf454028ad557e579ca
5800716,PBA-SW/1A5,26964,u_83e03df8411a0691000e4f7462db484972f008a4e25550a326ecd8a795fffea3,u_cfcbd83faf659e9d3d8aca9020e3309464aea7f23e6dd08bd5cd63b4f1c2c919
5800716,PBA-SW/1A5,26964,u_0d2be6bc69dda06bb964ff1080da47a433dace871f8f8e8d8031afe0c14de197,u_6e32bc21dd89da81d5bf9abaa95cd1527829435cc2aeff272c709dbeb0bd7221
5800716,PBA-SW/1A5,26964,u_2d4c6a4da05120685dec5d1ef431b286c7276eec4bb3533fdf908b43d6b4f1ca,u_eec094a3dbbf56b6ded8f2f5709fa501ba9de455e523d1022f085b507e24a7b9
5800716,PBA-SW/1A5,26964,u_694b5e145bf0fd3d52c69560685626695ceabc7c0cead7793588a14a02e5a52b,u_03f5a54ca50f915565a0fe7368ec6ea494582cbcdc02eee02d54a023fe629b54
5800716,PBA-SW/1A5,26964,u_4776953658839d283f693f34f43205cd8b8c22399c8393910fd503177f905404,u_07e36a502ca7ce5cc71358b7a741a2d4294c3f4147fe84d2c3391550d9fe26b9
5800716,PBA-SW/1A5,26964,u_41a02bd910de7368e515f4f29ba5a318ec76373d215f9db6dd78bc2b7cdfa86b,u_3c85d44cc9c327ecfcdf5898191066f37047a209fc566d2e2e13d56c0c61d17f
5800716,PBA-SW/1A5,26964,u_78636a1c0e04571d76d3f9027557e5106eb99bc87bbe4d00773bebeeaa61a0fc,u_98a010a111f2c343d27097bb587b2d45af8ee8492ade1defcd5f6814d440610d
5800716,PBA-SW/1A5,26964,u_cd1bdf9f0d36c455eb287b6b2029b479c7c2c722b883107daa57d9c172034fe6,u_4e041273d5210bfef616f6e087b10dc005da32b4b36fbb8dfec84cb138484da6
5800716,PBA-SW/1A5,26964,u_a40144d91ccf933ec9a4c19715aa8f76d1aa1bdf109be436e33cb754c1dd47a8,u_40834317b98d2f3bce126d6b5e2245c5ac1cb918a6d6c180570a974e25563f4b
5787962,PBA-TIN-TI/2B,26656,u_1b5d2ae067f8c4fae3935f928646de5262640dec5d17970d83c49046c921773f,u_7b51d2366c7a1c35b63ef9b512401f2cc8528d9cb4c3e098bd2956208e4219ff
5787962,PBA-TIN-TI/2B,26656,u_8f0be1950e078d7fdfa74a1ccb2f22ea915e1906eb21abe7bfc1cc6fae5fbe64,u_079fcd1117b166c0883d3e4275320d4fb4b5673015e60293b4865077479edb16
5787962,PBA-TIN-TI/2B,26656,u_8729e6646074bee1e6beb6604ed51c67e2e7a6b449d63095f2c953681b3869a2,u_13fac7ed725d699f869880c6b70a52817383ef259b99d1627a121eab301135d0
5787962,PBA-TIN-TI/2B,26656,u_7a58341ddf6f5fe40d311bec499010932b64f11f02bdd0b9ad0692b031f4a132,u_afd6b7b462c6038ee832036b51b5f4b8ef36acefc769cce786383943e03e39cf
5787962,PBA-TIN-TI/2B,26656,u_09e8ac9d1f010400e377e4cec79b8fcb9455b5acbe03b72de9707634972db6ef,u_440040f652d013253a5370bbed8b2b2c4f78841f391658a6c39032c68fb8cf3b
5787962,PBA-TIN-TI/2B,26656,u_5297b62db03c93f07c76dac137342072c94930b13135d37c5ff6c90b20a4c319,u_741a7c2f4ecd189005bf710024e8dc9c32f2bc287a58cf9c98daa257f2aecfca
5787962,PBA-TIN-TI/2B,26656,u_479a94d2911885763abe864d8b56798cd27b1ca92b55f8449bf2ccba74ef630d,u_a51c01b3535945119dc9fa9689d929272d956051cf21a90430e4bed3462751f9
5787962,PBA-TIN-TI/2B,26656,u_acfe78df8e4bf6d7dfaa12e5d571a2caf5165455fc86c0a81a45d2af47e614bf,u_e3935ec32adbff35dc0c3f87c631e31f451c40f9c3530255737070fb880766a3
5953679,PBA-ORTH/2D1,26447,u_f4173aecae2cb3bbeb4945147b3728ccedc48b1d14a40e3bc2efc81dd5ad1d52,u_7d8a8a18695e4ee67a3c34936ab7a52f7e121b93600e48853313aa73e2ad8c3c
5953679,PBA-ORTH/2D1,26447,u_f3bced0191eec9b819e336cd9fecd72f189cab85bacd2c4d9b8f5be81af0a93a,u_c5ee1ab850b040c83e7cd5f05116c091b11bd18091864abbc0cec447a89fed4b
5953679,PBA-ORTH/2D1,26447,u_e08f6a1001dd2cf6d2aee3fb7045b1cc9a1705216d14a5ce284043ef8f120d49,u_3ce98b46b4c8fb6d23d312a5986665cedb296a92da3321ad0329cf9e0be497d6
5953679,PBA-ORTH/2D1,26447,u_ef807ff02b14a17f6ff90f0ab9328167847f695ba62d1ade7161a903bf838221,u_a7604eb2a0545cc1c6190d7730024421223141f393a25c64efe0bfda7f759573
5953679,PBA-ORTH/2D1,26447,u_cd14bc6ef4410d97f7669c40f0c2a0972548b686f6a41c891b3f32afa3f164f7,u_17df4f77e123b5fd925d635a01db00286c435403634157a0efe98b6f1ece0c7f
5953679,PBA-ORTH/2D1,26447,u_777fae9f6f4f9bc801ae1d03697e5614d8d71fa8b5930f0449853ecd46da2d8c,u_6c1fd5f23852d7f32e0dfeec2dafcda4199f26599dbbc95ac5cc767ed121b37e
5953679,PBA-ORTH/2D1,26447,u_8b6c1578a94b37c9e81cf83248654e9376d9c92266aeb86cef73d1d0e0345391,u_0426b5789203bbafecf4dd648d2b32a6b99a10214efa787829bb41cbe777b8ed
5953679,PBA-ORTH/2D1,26447,u_23e9b34481119830201170e324a0fa7fb14053b5584aa94b7a788b73baee1aaa,u_c05aa2cee7e166f98a70e8fed48082e6c67d330974b7123a767e9b4ec298f6e7
5953679,PBA-ORTH/2D1,26447,u_3ee407537271828f22ef7c96e070759d4f5d59a7b509ada01cc1111054839979,u_4f4701aa77fc632515f415dab297667321ed55e6077495e5ef04c4d1cbf96c63
5953679,PBA-ORTH/2D1,26447,u_e394c3f2f56001a7ca82d0be7889a60340d1c6a1d3fccaf8b2f79b782d32e365,u_c95d1bb006ab8c491d6e69b63996f2fa739c2913ef4568883eed5cdca7816226
5885252,PBA-ORTH/1A4,26489,u_1377410e3f17d837f665b5c158ccee3d1c85bdbdba7a5a574dc37162a624fd50,u_0c51bf2b6a07cacd03d0dbef15bb32e784d899420b40deca5350136e697f2ada
5885252,PBA-ORTH/1A4,26489,u_8e2c71ea5f10a85ee8a8a57b9b4fbccdf435687f503ff830919eafce16d78985,u_2bf5142e8d346f219a032552d69f4c48a9c4fa770cfac08d80c7432b00a797b5
5885252,PBA-ORTH/1A4,26489,u_ea1fa2305fce7d6926705c739541ea0fefcbd3484bba4b8b816298b10a68e8ef,u_5c078988070c1850a0ac293cf8877cb57fa64860597c095b0fe32a2053cb2401
5885252,PBA-ORTH/1A4,26489,u_f8f429de418aa85c77330bc708441b8fb8f56c27a52077d48b3f817ca178bee3,u_7c18b59cbfa0f1da0f58150225dc4fef2472bee79fe5fc7d020ba664359720c6
5885252,PBA-ORTH/1A4,26489,u_4c7b3a2429863b9504d72d82a5d5199c7e06fe31ac255d83c1e0a847e5b6ac94,u_542b7dc0ba633fa824d58e349dd30baf3f2b208ea7dfd3c4df16e49ab5d6f1ef
5885252,PBA-ORTH/1A4,26489,u_cafb2330256f89afbb324d103748803cad27c53ca31a07dfc432ea706514254d,u_2ce64a7ac38e2512e2c0ab6267e7bda7309d0afdbca4dd7f41344e40b9615c56
5885252,PBA-ORTH/1A4,26489,u_64303d67190d8822b14c92754ef0c0886b4a5757e18b4d3cb4d27dee260a33cc,u_20f911711f590b916b37e94ff10dc9c9c0c702e1f19cf8485c001b59e8b2f927
5885252,PBA-ORTH/1A4,26489,u_025ee1350a56a042ad5ecae1911ebd8596aa8d996cacb68139b2426a3c25cf65,u_cc60539a4f9c5cc6d9262db910bf7d40a9726277b3f6a3347bf95f1f062f44f8
5885252,PBA-ORTH/1A4,26489,u_64d13474c29d9bb234e301a323d90ff95d33312514abd3faf7f64b76941e39a6,u_47576f1e5f47049cad5ad7ca4eabe594074c068413a2ac2b446b73c09383955e
5885252,PBA-ORTH/1A4,26489,u_84cd12eaa8c4e68f04b5a0b9902f3d575c2fae40cfe3886f816a3595f043e894,u_db38be20f91d1c7c6d846b6507d8de05ac3efac18a7fc426c05de506bf302598
5885252,PBA-ORTH/1A4,26489,u_13a487b707f601b1eb6a5408840c4832fe54248d62678eede7dfbd747190f56c,u_9f299456cb57ce3648b515234106f8c7ad0d2268acee4b11f7a27b88853334f7
5885252,PBA-ORTH/1A4,26489,u_f50d5af45ea41bbd06118ced736683e2f5d5e08035cfb9c6efd3ec7da117f2af,u_d1c06eec849cb932b5d981ee33005a60f638c60b2e6a644bf8e0199d815ba89f
5885252,PBA-ORTH/1A4,26489,u_f56ef2ef5eca019ddc1a9a7816cd50fcd78f8b9fb3964b1608f71d76ca5f751a,u_a1151de223cca0c12539d48a2f1d78fea7445af67a5fe4d33d9fb34e0105cf8a
5885252,PBA-ORTH/1A4,26489,u_51e682a154a715d70910dcec50cd9988f1124e328d6c02f29823c18e5182e3d1,u_d336464ea7914b958836d103c5de5f46378b92b2ddd9720cebe5b9f1c6a7eebf
5885252,PBA-ORTH/1A4,26489,u_65aca02ba027c13ac51cff416fa9307ce2d65960babaa6c64386a67cd6347661,u_481042d5ad6094c62ba825d8ebb45f08081580f67459f6ca6456f82e54cdf629
5885252,PBA-ORTH/1A4,26489,u_b7c250303ac4dbd0bc04060e7f6f039ea9e5688fd849c6c9070c759b65279d80,u_8b33da8d31ff351da5d98dd68d7c19d913236a43f7e65099c77e6bf5a634278b
5885252,PBA-ORTH/1A4,26489,u_4882109616f464ff51a78e299b479731142d2110257c41422956e17af2df7121,u_b7db9bc2d3a20d41ebaf743dfd0af9eafbac224ec61d65b9b8d4305a370196c2
5885252,PBA-ORTH/1A4,26489,u_c468fbe1d8d72212ace8b5bb9f4e03c4bfff94432d00ee0cbca3928727907f5f,u_09d3a5bf0c36d19a6760da4f4478216d594b5c1de178cfb7204247fcfb189321
5885252,PBA-ORTH/1A4,26489,u_6539107152a530e79c25687f4d04116368e9be56185050ee2066d55a28af6df6,u_13a6a3df815fb0784b82e8fb193691054c3fe6f6ef513436cd9897111c5213c0
5885252,PBA-ORTH/1A4,26489,u_ea490199fd4b70e101f1fc4271a1fc97231b120dd6b1f8c7a92f42a5d2d223db,u_e925cecf6b8cc86d906c78ddab8158da2493e0246a0cfbc861378414cfe06402
5953375,PBA-ORTH/2C1,27251,u_e748d3fe6da5f2f5f5cd455c102d40761c398094cca6ffc3423ed41d45fd3ec3,u_52de731f13d82a7842a3f2a7923d43d0ffa112a891708fd5541d41a84f4e14c4
5953375,PBA-ORTH/2C1,27251,u_1cf90ad4f6478544082e283d660cf1db51d3ae1cb538e6acd10659023cc8ba58,u_b58840ffed4ba32971e162b829aa2a72424e4b32832d5881ae3fd0b62d38202c
5953375,PBA-ORTH/2C1,27251,u_7c4523b45885ff86044dcd0afd05a4281be5a632604f2bf9f17b0e4552ec39aa,u_e9673e51f3677d4a822bdb8e5f706dc5cccc1a048fbe4103700e485fe5921699
5953375,PBA-ORTH/2C1,27251,u_5f8f963c1a4d18f106dd4cd1b2158397afdf035f1ee01b4ceebba71eab12cc51,u_561e8b717b04836b8757c1d0a4048f627a1546ada35ebe1b4c9c49f5659f6400
5953375,PBA-ORTH/2C1,27251,u_818d219ab941c7cf745edb4e65a07da2116bb3e40d8615c1f720a52125a380f8,u_997800ab8bdbd9f64d39ee687e9f17577b9a57cb9d78769206588f8811894144
5953375,PBA-ORTH/2C1,27251,u_6e2a9c9972ebd2ca8f8bb333b0f385eab9793a899d37071cce4909d7ef20d71e,u_f1e533350f4b94cca29c41c15faf49334def48f021eb5672cf1f1b7d8e361245
5953375,PBA-ORTH/2C1,27251,u_fe43501750c630f53d1684e9dc350431f666a76c7ed40d594acee779e293693e,u_416cfdfe9e5c5295e2cebea3bded6c8268d67b2b823bf60584f5dff69ce429da
5953375,PBA-ORTH/2C1,27251,u_e1ac59e9224668c6595aa2317449e6ab20d3f7969b530149ff85b454f03469b1,u_9ab205f142d3c5ac078b1efcff5960b9e95d3eb076bf36e412187d61a23340cd
5953375,PBA-ORTH/2C1,27251,u_2d3c1a0b617f4a6a82a4570b74deda2a040629079648f243d500de8215155ab1,u_cfce852ae554c9120929176ad0b88ec6a3e43036c9ef477e31622d970a4d5458
5953375,PBA-ORTH/2C1,27251,u_038c55843ac82dc7804dff2f2b0da77866e2cf2b8f64187ef15a57df160dee8d,u_d7aefeb4aed472381875d910c661f32b5fe7019bf258ed9897b2d2af1a17735b
5953375,PBA-ORTH/2C1,27251,u_038c55843ac82dc7804dff2f2b0da77866e2cf2b8f64187ef15a57df160dee8d,u_8655f6ae8d3f10478932d817a36232105a926f104444deb870027513e04ddd04
5953375,PBA-ORTH/2C1,27251,u_776389a34926a76803345ab3b8b6dc1e96d468d783e564da8cbd7da9151293f3,u_cc42d7689a1c2ddd392d731834266443ffa7fcb1d9477c93a5e93155834e4d14
5953375,PBA-ORTH/2C1,27251,u_e7e4f04d16bb045215cf82f1e2b949110d24a4e3fec33b7bf4bbb862de6fbfe4,u_6440ea4cdacaa0b5da6761872d7fb58b03a8ab91e2dd29074b92d0633fa3b306
5953375,PBA-ORTH/2C1,27251,u_eafc1c90810dcfc9daca0a59373a8c86d23c9550064ce53c3a2bb6590d26c326,u_8acab7742aaa2b20242692e0b8f055656321d094e636fcd522fce0e682a5c54e
5976638,PBA-TIN-TI/VT/NET/S1,26496,u_3b39b16bc5d4182c7344277c42b287d5fe75fbf0640985dc8baa9cbf2c6478a9,u_b8495d6afa93b628b25d274a35da3d840b6dff48e9b93fd4feec57c360f38d5c
