site_id,family,model,os,manufacture,ap_id,ssid,wlan_id,username,proto,band,vlan_id,key_mgmt,map_id,annotation,timestamp,assoc_time,rssi,snr,idle_time,tx_rate,rx_rate,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_retries,rx_retries,tx_bps,rx_bps,x,y,x_m,y_m,num_locating_aps,uptime,last_seen,dual_band,is_guest,channel,DateKey,TimeKey
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd001d47,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8a675264ab41f58c43ba2dfca837d59a44884ed3d8f4e3b5d0a8fb359eaadd12,n,24,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:03:15,-65,24,18.0,5.5,6.5,3475,5327,2357760,2608079,3698,1715,5484,0,1456.8805057922648,1596.5179936101679,44.771023,49.062187,2,156,1763114751,False,False,1,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Linux,Unknown,00000000-0000-0000-1000-5433c6129b9d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6e85b671f7b86721c7b8cf41ccf447b057eff73a54ac73861e64f38472b94400,ac,5,232,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:31:29,-58,36,25.0,180.0,6.0,22046,1906,1735428,337289,1390,20,0,0,2062.5558554630616,2867.245086443235,61.788654,85.89499,1,2056,1763114745,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,ZTE,Blade A1,Android 15,zte corporation,00000000-0000-0000-1000-3c94fd0821ea,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_4ff01f53c82a4a8fb352d436be10b2a2f1735fee3ee352216879353a38855cfc,ac,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:01:52,-75,19,0.0,121.5,6.0,489,507,67058,25919,153,14,0,2431,1737.8055878723267,1441.494969145869,53.40406,44.298214,1,174,1763114686,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd08215e,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_2b5ee39ddb2e14e2423752db29fa4ae75d365be059e76993cd2d6dc7383d30be,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:52:40,-52,41,0.0,309.7,309.7,4588,2244,2465855,402991,543,241,584114,249357,1401.3137757254888,2979.001539085048,43.063416,91.546936,1,791,1763114751,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd081907,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:39:06,-56,37,0.0,243.7,286.7,3023762,370905,3979422246,97634461,102199,651,3745,0,2296.592412912535,4593.806467358402,67.71835,135.45503,1,1574,1763114720,True,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-5433c6129b9d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6e85b671f7b86721c7b8cf41ccf447b057eff73a54ac73861e64f38472b94400,ax,5,232,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:36:06,-47,47,1.0,573.5,573.5,58316,77875,53533116,29976228,1421,16,490,1122,1747.4560152832669,2645.7449950718005,52.349106,79.25944,1,1779,1763114745,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd001d47,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_618e24b8cbb963f0eee3a697e4c172237afe2828decd2661efc9aa83326d8a1a,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T10:01:03,-64,23,1.0,325.0,24.0,3672,3615,1804687,1187183,458,470,1606,1793,1609.9759118530253,671.6983803305116,48.23057,20.122286,1,288,1763114751,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd081db2,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_792f06c57c9e4a79bf729d756edf637e60ec52f9fdd6e0ca8b8ce1e825c61670,ax,5,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:03:06,-62,30,0.0,325.0,344.1,4150,3830,6032706,1603808,268,160,1358,62408,2797.9416106839335,1317.2902560532295,82.04936,38.629406,1,144,1763114730,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0827ad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_162cb3c5eb4b63b3ab5a018ffd218ae0773d94831dab775db9f5c9cb140834dd,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:26:16,-50,45,0.0,573.5,286.7,15832,7895,3087258,986018,1123,1586,5658,2980,1916.0368578920668,4541.690984369503,59.243984,140.42938,1,2353,1763114729,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0817b8,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_e0000983f82a228bb09a42d5b19f2644f3c65c2084b21538ea2d6bee9700ed5e,ac,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:22:29,-49,40,5.0,360.0,24.0,4072,4994,2656145,1753776,516,150,0,0,1883.2737511677226,1528.434319917701,57.874405,46.969925,1,2575,1763114724,True,False,116,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,18.6.2,Apple,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_3a487691fec8e6a6455ee31def8a2c3f769a7dbcd215056c2af54d58c1b3d113,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:04:50,-62,30,0.0,292.5,24.0,1516,145,187545,6412,626,29,6702,1341,914.6069094596098,1898.2949805142318,28.279705,58.695404,2,53,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,18.6.2,Apple,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_15166fbf2265821f9dbbf716844116d9d7f0e5baf0e2300d2b4ace5db51d1678,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:43:08,-53,39,0.0,344.1,516.1,41085,21978,29710110,10586092,6618,1701,25781,21465,1371.9065640680253,1548.08872983402,42.41944,47.867004,1,1355,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows XP,Intel Corporate,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a2963f8d127b3cd938c167c90f49c9208c237bc6a6ebcad31b3ede770e5e2267,ac,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:52:33,-53,39,0.0,400.0,6.0,113306,81589,163919718,73403198,10061,2150,116847,72281,1235.4686227694872,1924.461258061615,38.20077,59.504467,1,790,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Samsung Galaxy,S20 FE,Android 13,Samsung Electronics Co.,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_5f79c29c2328f645b72e35e2494d68b400afa9a5d03b52415e6f2726dfcf32cc,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:55:34,-58,36,0.0,309.7,6.0,146960,52995,216756437,19252561,16422,4615,6770,16968,1238.201378999745,2000.1431173152216,38.285267,61.844555,1,609,1763114743,False,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Liteon Technology Corporation,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_5ac9ebaea42a859feda0e35340def59606c8f5f904b9d0fb516b4728a898dd24,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:00:59,-60,32,0.0,390.0,6.0,11184,8504,5188777,1868707,2674,2616,8758,14961,1194.7176086947316,1408.2026715816826,36.940746,43.541718,1,284,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8.1,Intel Corporate,00000000-0000-0000-1000-3c94fd08220d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_77116b40416ab2e3900d7c342cd45c04c83af7cfbf50baa5b1698e86b943ebcc,ax,5,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T07:22:21,-58,36,0.0,412.9,573.5,183378,232008,266860918,86980452,28087,2402,70726,41305,1671.2036108923328,3481.672484323417,49.00788,102.0997,1,9775,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081ba5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_4f697e7d4045c89d9889695b079f57953a044d170b6a3d93b2b048a4bd67c952,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:03:02,-72,22,0.0,195.0,24.0,311,263,229201,67843,194,44,2638,2941,1632.172412285697,4316.568451669146,48.126965,127.280266,1,164,1763114746,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 10,Unknown,00000000-0000-0000-1000-3c94fd082168,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6ad15c89e31f1d731f521f39aa6d5cc39fe66254e1fa8a96982de0e6b6b9d772,n,24,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:41:36,-51,35,5.0,72.2,1.0,1054,1405,421401,211839,430,144,0,0,2429.5042169119724,4935.486101051098,71.24497,144.73264,1,1440,1763114736,False,False,11,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,WNC Corporation,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6329a3bdd9bebba1aae9442703a894ace297097ada800190e6a8eb8f8b38f5db,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:54:40,-54,38,0.0,390.0,6.0,43376,30498,39540856,14252879,5107,1747,2609,699,1235.6929431265776,1922.2663402884523,38.207706,59.4366,1,663,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd084332,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9ba2e0ce01c4963c2311758e8e57c825c2d000ca7fe9117659ebdf6751e7f527,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:49:47,-53,39,0.0,458.8,573.5,156292,150556,206547574,86682603,19424,11595,488096,48606,1332.9362060227802,1892.4129100665007,41.214474,58.51353,1,956,1763114743,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081a06,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_71e9780ed962aab097483029cec69a555458fa338eb9232c2fa875b72096b0d3,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:58:39,-51,39,0.0,412.9,24.0,12326,6501,8741963,1802218,1093,580,3972,3091,2085.6334741196115,1497.6936070996271,64.09307,46.02524,1,402,1763114721,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081e16,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_df276bbe9e07d35f671af7755a87ad5d44c34d251921b04c402e64debd16c38e,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:00:42,-58,37,0.0,309.7,229.4,3923,1126,1688665,144785,1763,40,35335,6795,1745.2560354685759,3926.612097835307,51.17946,115.14751,1,290,1763114732,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd082122,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_69b0c14946114d5502b051bc1ceaf83d7ef4b81d4093e5089e5db389e900b7d3,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:13:22,-49,45,1.0,573.5,24.0,46138,9884,38827327,973736,6417,2241,16979,747,1911.1695366377587,3283.751914826816,57.253525,98.37242,1,3099,1763114701,False,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-5433c6129b9d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6694294384dc2caa67715bb23cfa3b0490ecf0fbf65fa4b72bb2eebefa0efc41,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:34:28,-63,31,0.0,229.4,458.8,11939,10856,14194448,4244737,3097,2947,1352,1651,2179.8071827751082,2952.849528323744,65.30119,88.45947,1,1877,1763114745,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd081655,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_d9ca8f94700e6c694ff55169669d5ddb6531bfad1f33cb9c0a219a9c074d682a,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T08:51:08,-45,47,0.0,433.3,573.5,401754,426726,171002224,75643000,13728,1042,68527,117002,2270.260370122821,3892.727720564043,66.57516,114.153854,1,4477,1763114745,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd0820af,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_2fecafa31c74d3b9c1765fd888618e602a3f389bfbeb92ccf5eebcfc29ad3975,ax,5,235,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:55:07,-66,21,10.0,344.1,6.0,1917,2290,1300594,1244254,310,165,0,0,2666.575778123855,4364.857059530175,78.19707,127.999,1,639,1763114746,False,False,116,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd0821b3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:04:20,-42,52,0.0,516.1,6.0,147,236,19291,20353,2,0,7532,1954,1420.1852350451952,4393.950129162914,43.64335,135.02936,1,56,1763114716,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0821d1,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_57ed7f4bb43e2e9b2c63df5b955e4cac46b886d471117ab59691ee9203425024,ax,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:02:41,-71,23,0.0,344.1,24.0,3105,729,614426,242915,795,112,24301,1013,1588.2893612811567,4539.859381670321,48.809315,139.51326,1,145,1763114706,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd084319,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_3a487691fec8e6a6455ee31def8a2c3f769a7dbcd215056c2af54d58c1b3d113,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:00:47,-66,27,0.0,344.1,6.0,1406,1733,714401,246169,255,92,2935,2016,736.7666294508715,2430.7330608468146,22.780872,75.158424,1,285,1763114732,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd081ba5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,24,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:37:08,-59,25,23.0,216.6,1.0,459,760,143025,130475,378,345,0,0,2504.6595307322173,4744.086357992865,73.85351,139.88625,1,1718,1763114746,True,False,1,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd081a33,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_dfee40d525c234dd22160e1660b2172f24c30c43a433f3bbca7512d8778dc189,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:16:36,-55,38,0.0,458.8,6.0,590397,301422,970573745,77803642,25640,12252,17111,7536,1458.8678555322128,3744.1228079927632,43.703777,112.1639,1,6540,1763114736,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd04493a,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_65a1817efde0dfd64abfb6225a35f5e7280479bc7c17219de9a89de6aa4e6ec2,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:42:22,-56,38,2.0,286.7,24.0,10261,6402,9838061,2215449,473,301,0,0,1490.36562884672,4369.962085531866,44.647366,130.91237,1,1402,1763114744,True,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd081c36,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_7f5b709ccd6b864119df6a6f84f2fb96c8ea70fa6789182a667313190a36ac57,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T08:58:55,-53,39,0.0,573.5,24.0,20617,21671,10925791,8619937,735,756,0,12785,1735.7293609388573,1061.6639860974217,53.340256,32.625725,1,3991,1763114726,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 10,Unknown,00000000-0000-0000-1000-3c94fd000f50,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_825a691b236bc225d343500c11864337842730140a741390afab27e36d1d6c38,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:42:13,-85,5,0.0,260.0,68.8,3242,7027,1615278,746249,2236,1596,3033,3473,1247.8211344335402,1165.2730736919052,37.381382,34.908463,1,1376,1763114709,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd081e11,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_c4e33f13602212e82be57bbec26120b7806f8fd381931986ee5cb51090f10670,ax,24,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:50:01,-60,21,0.0,65.0,17.2,19126,17020,22567026,2984467,26634,5125,1916160,187723,1833.0421556148553,1636.7456659206252,54.0499,48.261814,1,919,1763114720,True,False,6,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd0023cd,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_e7abff6a4a07866edfc6d4593ae0842498e22e7ab8d5b430f4a3085ae5c76175,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:46:55,-52,35,1.0,458.8,6.0,3554,5161,1525374,973772,518,537,57537,11106,1667.6162405033442,4203.874954303716,49.95732,125.936844,1,1123,1763114738,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd08220d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_e43abd6900dac3fe90662802c3e1e3026943b804d086d9abe18267d14576a7b8,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:58:21,-56,38,0.0,412.9,573.5,29029,14470,48815187,6184132,2136,33,6048,142644,2161.586754187038,3532.7202274495735,63.388317,103.59667,1,415,1763114716,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd0840bc,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1b97032fa88891b6d05a5e393ad577880ee7b300fc5b9559bdfcecb3fdf9d084,ac,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:28:47,-57,37,1.0,324.0,6.0,131178,44657,261830269,8757517,10645,187,5615,2666,1463.6295280727843,4775.851877078713,45.25552,147.66965,1,2208,1763114735,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,18.6.2,Apple,00000000-0000-0000-1000-3c94fd0827ad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6fae8c68a72823a4a045dec014069dafc10e6ad270edf6733cd54d0c66f9bdf6,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:01:18,-55,40,1.0,412.9,24.0,1228,1202,341089,297621,176,94,3243,336,1953.8206078200042,4689.734658099111,60.41226,145.0069,1,251,1763114729,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,13,17.4.1,Apple,00000000-0000-0000-1000-3c94fd03cf00,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_e40a88b5695b9cd75eebd29903ee86d9c9481de12804ee893a6c8e85fe501107,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:29:58,-53,34,0.0,390.0,24.0,6891,9678,2332493,2282136,1752,481,7942,133028,1255.7256999442013,3664.575356124019,38.589386,112.61513,1,2122,1763114720,True,False,149,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Samsung Galaxy,S23,Android 16,Samsung Electronics Co.,00000000-0000-0000-1000-3c94fd08206e,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_86ee07c94c8fc4424b59be1aa3dc48023a24a23de6ece2991eb7f22b9e9c3e97,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:59:09,-64,30,0.0,344.1,6.0,655,757,168273,90019,211,54,12651,528,2132.715151127708,3661.472437510124,65.539925,112.519775,1,361,1763114710,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd044980,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_628c96538a0ccec441e6ca7cf63c35acb4edb9df4c8c9961f2852738c7b72ad8,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:56:44,-51,42,0.0,541.6,6.0,5404,3211,2073167,739034,150,38,14207,718,1466.329336407783,2892.8087850023703,43.927303,86.66081,1,521,1763114725,True,False,60,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Hon Hai Precision Ind. Co.,00000000-0000-0000-1000-3c94fd0821d1,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ac,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:04:19,-63,31,0.0,200.0,200.0,1980,743,584995,389649,149,33,21457,770,1727.6957124946396,4198.751475738231,53.093376,129.03076,2,47,1763114706,True,False,100,20251114,111500
