SubgroupKey;SubgroupCode;ProgramName;ProgramFamily;ProgramNameSource;ProgramFamilySource;InferenceConfidence;InferenceEvidenceCount
7678;6009129;PBA-MODE/1E2;PBA-MODE;students;students;;
7679;6009131;PBA-MODE/1E2;PBA-MODE;students;students;;
7680;6009135;PBA-MODE/1E2;PBA-MODE;students;students;;
7681;6009139;PBA-MODE/1E2;PBA-MODE;students;students;;
7682;6009143;PBA-MODE/1E2;PBA-MODE;students;students;;
7683;6009144;PBA-MODE/1E2;PBA-MODE;students;students;;
7684;6009152;PBA-MODE/1E2;PBA-MODE;students;students;;
7685;6009153;;;;;;
7686;6009604;;;;;;
7687;6009608;PBA-BM-MK/starfeb/SEM2;PBA-BM-MK;students;students;;
7688;6010625;;;;;;
7689;6010636;;PBA-BMLT;;lecture_subgroup_cooccurrence;1.0;11.0
7690;6010637;PBA-BMLT/1H;PBA-BMLT;students;students;;
7691;6010638;PBA-BMLT/1H;PBA-BMLT;students;students;;
7692;6010641;PBA-BMLT/1H;PBA-BMLT;students;students;;
7693;6010644;PBA-BMLT/1H;PBA-BMLT;students;students;;
7694;6010645;PBA-BMLT/1H;PBA-BMLT;students;students;;
7695;6010646;PBA-BMLT/1H;PBA-BMLT;students;students;;
7696;6010647;PBA-BMLT/1H;PBA-BMLT;students;students;;
7697;6010648;PBA-BMLT/1H;PBA-BMLT;students;students;;
7698;6010649;PBA-BMLT/1H;PBA-BMLT;students;students;;
7699;6010669;PBA-BMLT/1H;PBA-BMLT;students;students;;
7700;6010670;PBA-BMLT/1H;PBA-BMLT;students;students;;
7701;6010722;;PBA-SW;;lecture_subgroup_cooccurrence;1.0;6.0
7702;6010727;;;;;;
7703;6011000;;;;;;
7704;6011003;PBA-MODE/3C;PBA-MODE;students;students;;
7705;6011022;PBA-MODE/3C;PBA-MODE;students;students;;
7706;6011030;PBA-MODE/3C;PBA-MODE;students;students;;
7707;6011066;PBA-KO/AO/1;PBA-KO;students;students;;
7708;6011067;PBA-KO/AO/1;PBA-KO;students;students;;
7709;6011068;PBA-KO/AO/1;PBA-KO;students;students;;
7710;6011071;PBA-KO/AO/1;PBA-KO;students;students;;
7711;6011072;PBA-KO/AO/1;PBA-KO;students;students;;
7712;6011073;PBA-KO/AO/1;PBA-KO;students;students;;
7713;6011074;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;8.0
7714;6011075;PBA-KO/AO/1;PBA-KO;students;students;;
7715;6011076;PBA-KO/AO/1;PBA-KO;students;students;;
7716;6011131;PBA-LO/AO/1;PBA-LO;students;students;;
7717;6011132;PBA-LO/AO/1;PBA-LO;students;students;;
7718;6011133;;;;;;
7719;6011134;PBA-LO/AO/1;PBA-LO;students;students;;
7720;6011135;PBA-LO/AO/1;PBA-LO;students;students;;
7721;6011136;;;;;;
7722;6011137;PBA-LO/AO/1;PBA-LO;students;students;;
7723;6011138;;;;;;
7724;6011140;;;;;;
7725;6011141;PBA-LO/AO/1;PBA-LO;students;students;;
7726;6011142;PBA-LO/AO/1;PBA-LO;students;students;;
7727;6011637;PBA-BM-AF/1B2;PBA-BM-AF;students;students;;
7728;6011690;PBA-BM-AF/1B2;PBA-BM-AF;students;students;;
7729;6012166;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;25.0
7730;6012170;PBA-BM-AF/2A;PBA-BM-AF;students;students;;
7731;6012171;;;;;;
7732;6012172;PBA-BM-AF/2A;PBA-BM-AF;students;students;;
7733;6012173;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;36.0
7734;6012174;PBA-BM-AF/2A;PBA-BM-AF;students;students;;
7735;6012195;PBA-BM-AF/2A;PBA-BM-AF;students;students;;
7736;6012200;PBA-BM-AF/2A;PBA-BM-AF;students;students;;
7737;6012301;PBA-BM-AF/2A;PBA-BM-AF;students;students;;
7738;6012453;PBA-BM-FV/3A2;PBA-BM-FV;students;students;;
7739;6012458;PBA-BM-FV/3A2;PBA-BM-FV;students;students;;
7740;6012461;PBA-BM-FV/3A2;PBA-BM-FV;students;students;;
7741;6012462;PBA-BM-FV/3SEM1;PBA-BM-FV;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;6.0
7742;6012463;PBA-BM-FV/3A2;PBA-BM-FV;students;students;;
7743;6012464;PBA-BM-FV/3A2;PBA-BM-FV;students;students;;
7744;6012465;;PBA-BM-FV;;lecture_subgroup_cooccurrence;1.0;26.0
7745;6012468;PBA-BM-FV/3A2;PBA-BM-FV;students;students;;
7746;6012962;PBA-BM-FV/3SEM1;PBA-BM-FV;students;students;;
7747;6012966;PBA-BM-FV/3SEM1;PBA-BM-FV;students;students;;
7748;6012967;PBA-BM-FV/3SEM1;PBA-BM-FV;students;students;;
7749;6015744;PBA-BM-AF/3SEM2;PBA-BM-AF;students;students;;
7750;6015849;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;29.0
7751;6015850;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;students;students;;
7752;6015870;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;29.0
7753;6015970;PBA-BM-SCM/2A;PBA-BM-SCM;students;students;;
7754;6016037;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;23.0
7755;6016058;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;23.0
7756;6016059;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;students;students;;
7757;6016079;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;23.0
7758;6016179;PBA-BM-SCM/2A;PBA-BM-SCM;students;students;;
7759;6016388;PBA-BM-SCM/2A;PBA-BM-SCM;students;students;;
7760;6016835;GRAD-BKT/2A;GRAD-BKT;students;students;;
7761;6016836;GRAD-BKT/2B;GRAD-BKT;students;students;;
7762;6016849;GRAD-BKT/2A;GRAD-BKT;students;students;;
7763;6016850;GRAD-BKT/2B;GRAD-BKT;students;students;;
7764;6016856;GRAD-BKT/2A;GRAD-BKT;students;students;;
7765;6016857;GRAD-BKT/2B;GRAD-BKT;students;students;;
7766;6016863;GRAD-BKT/2A;GRAD-BKT;students;students;;
7767;6016864;GRAD-BKT/2B;GRAD-BKT;students;students;;
