LectureID,DateKey,SubgroupKey,UserCount,TotalStudents,RF_PredictedAttendanceRate,PredictedUserCount
472335,2025-12-05,5747714,5,69,0.3635581698756273,25.085513721418284
395564,2025-12-05,5830076,2,2,0.4636219133135466,0.9272438266270931
461389,2025-12-05,5797605,17,51,0.4701084012569219,23.975528464103014
461389,2025-12-05,5754570,17,60,0.5029988969892087,30.179933819352524
461389,2025-12-05,5754066,20,59,0.5044453575735243,29.762276096837933
379550,2025-12-05,5777337,14,30,0.4158517606342615,12.475552819027845
379550,2025-12-05,5893261,9,19,0.4286980530777445,8.145263008477146
470746,2025-12-05,5750522,9,9,0.7034318518511662,6.330886666660495
379550,2025-12-05,5899996,8,17,0.37183240472017764,6.32115088024302
379550,2025-12-05,5777002,9,30,0.395482648450683,11.86447945352049
461389,2025-12-05,5738863,16,53,0.4736161481643682,25.101655852711513
373960,2025-12-05,5909746,4,12,0.4261158687673257,5.113390425207909
373949,2025-12-05,5771222,1,7,0.43994687407725036,3.0796281185407524
373949,2025-12-05,5771752,2,9,0.3893550942493979,3.504195848244581
472335,2025-12-05,5747210,17,47,0.35331524447913104,16.60581649051916
384541,2025-12-05,5788173,6,32,0.35741657034328084,11.437330250984987
379550,2025-12-05,6140690,1,5,0.4192611166109905,2.096305583054953
383380,2025-12-05,5787961,5,9,0.4364645725768772,3.928181153191895
392822,2025-12-05,6069360,19,47,0.45320583029136324,21.30067402369407
471401,2025-12-05,5829010,17,33,0.4738690212735259,15.637677702026355
473287,2025-12-05,5976623,4,11,0.4304275690285637,4.734703259314201
473287,2025-12-05,5879755,15,33,0.4727729085518767,15.60150598221193
382353,2025-12-05,5997665,10,27,0.4224751123305834,11.406828032925752
369755,2025-12-05,5804242,14,16,0.6076378781384327,9.722206050214924
479883,2025-12-05,5849734,5,6,0.4254858019731239,2.5529148118387432
479883,2025-12-05,5753142,27,38,0.2832221174132799,10.762440461704637
364834,2025-12-05,6140693,1,4,0.4524766537559709,1.8099066150238836
387947,2025-12-05,5937464,9,33,0.2464463342282707,8.132729029532934
436333,2025-12-05,5754559,12,55,0.3115169227263776,17.13343074995077
378474,2025-12-05,5928164,9,22,0.32006959514805816,7.041531093257279
378474,2025-12-05,5928219,10,18,0.30019894371905936,5.403580986943068
387921,2025-12-05,5937464,12,33,0.2760441901776365,9.109458275862004
407978,2025-12-05,5978351,20,23,0.8961683476486096,20.611871995918023
407986,2025-12-05,5978351,19,23,0.8679972093980403,19.963935816154926
382635,2025-12-05,5879347,18,37,0.5232448233415241,19.360058463636392
407994,2025-12-05,5978351,15,23,0.8501965917302358,19.554521609795422
382850,2025-12-05,5879551,16,32,0.4958042515776561,15.865736050484996
382214,2025-12-05,5997462,11,32,0.3019777194106038,9.663287021139322
440367,2025-12-05,6026649,5,10,0.33154653823888924,3.3154653823888927
440367,2025-12-05,6026651,3,10,0.37834161074546374,3.7834161074546375
364834,2025-12-05,5777035,9,20,0.4813776093359965,9.62755218671993
364834,2025-12-05,5777370,22,30,0.5903826795933768,17.711480387801302
364834,2025-12-05,5893294,8,17,0.5545063463803517,9.426607888465979
364834,2025-12-05,5900029,13,17,0.6057317631018616,10.297439972731647
479883,2025-12-05,5995906,13,16,0.4766085041115041,7.625736065784066
463547,2025-12-05,5870000,24,43,0.4643840556081055,19.968514391148535
440367,2025-12-05,6026640,4,17,0.3967770071990929,6.74520912238458
479883,2025-12-05,5957378,5,9,0.40462591770910455,3.641633259381941
479883,2025-12-05,5889323,14,24,0.35233123352351003,8.45594960456424
393188,2025-12-05,6030690,10,15,0.46153001750777456,6.922950262616618
479883,2025-12-05,5872461,25,36,0.4141502865798888,14.909410316875997
440367,2025-12-05,6026639,4,12,0.362511375937339,4.350136511248068
440367,2025-12-05,6026638,3,13,0.38178718107590387,4.96323335398675
472771,2025-12-05,5879551,16,32,0.4958693114175559,15.86781796536179
440367,2025-12-05,6026648,3,11,0.37876118682010973,4.166373055021207
408002,2025-12-05,5978351,15,23,0.8203111986480927,18.86715756890613
358275,2025-12-05,5777243,8,14,0.5904421464871432,8.266190050820004
381663,2025-12-05,5938927,2,35,0.24979713532390838,8.742899736336794
383354,2025-12-05,5807007,17,54,0.2009882063673273,10.853363143835674
383354,2025-12-05,5787962,5,16,0.19474374445182113,3.115899911229138
392747,2025-12-05,5869854,16,35,0.4156580046778287,14.548030163724004
395108,2025-12-05,6082491,1,2,0.5495867403121525,1.099173480624305
395108,2025-12-05,5995908,2,22,0.2038189132299994,4.484016091059987
381844,2025-12-05,5976624,3,6,0.4693779564175708,2.8162677385054247
383380,2025-12-05,5830070,3,5,0.35938631756443734,1.7969315878221868
383380,2025-12-05,5807006,13,28,0.41167418155378227,11.526877083505903
414409,2025-12-05,6090036,9,15,0.40821726863994456,6.1232590295991685
397373,2025-12-05,5732323,9,20,0.3533927781640271,7.067855563280542
369755,2025-12-05,5859012,9,14,0.5143420541747199,7.200788758446079
358276,2025-12-05,5777285,3,9,0.5594858904284103,5.035373013855693
378474,2025-12-05,5928274,17,24,0.3562346833001289,8.549632399203094
383062,2025-12-05,5879756,14,32,0.5024702060459054,16.079046593468973
381844,2025-12-05,5829011,11,31,0.4608577102727162,14.286589018454203
408050,2025-12-05,6057605,12,14,0.8180783164535187,11.453096430349262
378474,2025-12-05,5928329,18,24,0.3694843370030898,8.867624088074155
387921,2025-12-05,5796412,1,9,0.26410525462582024,2.376947291632382
381794,2025-12-05,5830056,4,8,0.4104353860698672,3.2834830885589374
376116,2025-12-05,5771958,7,16,0.493496775300411,7.895948404806576
376116,2025-12-05,5771749,8,10,0.4634104303188049,4.63410430318805
376116,2025-12-05,5771428,2,10,0.47337907536109,4.7337907536109
376116,2025-12-05,5771219,3,10,0.5066683757118853,5.066683757118852
376179,2025-12-05,5879213,7,9,0.46051537138195386,4.1446383424375846
436344,2025-12-05,6069979,1,59,0.14979081367977734,8.837658007106864
440367,2025-12-05,6026641,8,18,0.3641296341674808,6.554333415014654
376179,2025-12-05,5879004,4,9,0.46200718096788373,4.158064628710954
376179,2025-12-05,5872638,2,8,0.4958295949157671,3.966636759326137
376179,2025-12-05,5785205,10,13,0.4442536771871869,5.775297803433429
381794,2025-12-05,5829013,6,33,0.25254126815823325,8.333861849221696
408042,2025-12-05,6057605,13,14,0.8672468429491937,12.141455801288712
