EMAIL,SUBGROEPID
u_1574143c2c248d7ee78e049ce3dafac7c6b43d25dfd8d7f97c791d50db237495,"[5832540, 5832541, 5832542, 5832543, 5832564, 6101850, 6102084, 6102856, 6144977]"
u_157851f1b0dd62826cb175b6c246c1e8c169dba5cbd0b8c13c534d03f26c35a3,"[5770768, 5796209, 5796213, 5796215, 5796216]"
u_157983c1f1b0805cd1c6b787a0efe975fd638bce03fa7ab9ebe9fef7ed445065,"[6056608, 6056609, 6056610, 6062417, 6062746, 6063002, 6063143, 6063144, 6063145, 6063149]"
u_158efe516586cb52d6d8e563be5b094e505c8a38163b1be14456d978aba1aaaa,"[5814736, 5814745, 5814746, 5814748, 5814749, 5814750, 5814752, 5814753, 5814754, 5814755]"
u_15919f488832a74e42af83dec9ddcd1c29f06ae74cd582865fa44dc0a046ce55,"[5807650, 5807652, 5807654, 5807655, 5807656, 5814672, 5814674, 5814675]"
u_159455494e31d0bb90402ec3578c170c460f5ef3dd15b88df8144152408a5c38,"[5770833, 5770834, 5770836, 5770841, 5770842]"
u_15950833a056a6dffcef4ad814cd27cf99b30f9bd8fda1216c1e5ceb3fb9fb98,"[5826703, 5941728, 5941735, 5941736, 5941896, 5941910]"
u_1597ab17950d4be692faaf3e576bcf13430f30c302473ce927ed0d1808e6ec0f,"[5829221, 5829222, 5829223, 5829224, 5829225, 5829226, 5829227, 5829228]"
u_159a0faef228bf74503ba815bd4cb31dcdf024b21cea5e4a8f6446e6221c0e3c,"[5971580, 5971583, 6019781, 6057674, 6057677]"
u_159a4480dc3f91ac8b12a4b1c6de1474ef51ef06d099d1837d83388fb91d97e8,"[5899991, 5899993, 5899994, 5899995, 5899996, 5899998, 5899999, 5900000, 5900001, 5900008, 5900010, 5900029, 5900052, 5900054]"
u_15b5e6708041ffe12408ceaa8db9dfa8921cc625bce60f8959aa57aec3b86259,"[5879348, 5879350, 5879353, 5879354, 5879357, 5879358, 5879359, 5879360, 5879361]"
u_15b612855cd6f17cd7d5e2f82967c46071fd992a54d3c8671fd5469aa98db69f,"[5796412, 5807215, 5937304, 5938924, 5938931, 5938932, 5938933, 5938936]"
u_15bc8f5759e2bedd4804b23f205d1eedf0413ffa5cc3092f416066f6b5700376,"[5799591, 5799592, 5799593, 5807208, 5807209, 5807210, 5807215, 5807220, 5807222, 5997466, 6080998]"
u_15bccca3ce9c6e067067b95a63cb230e90d15997a82b25efe233b430c79daebc,"[5900320, 6019764, 6056835, 6056841]"
u_15bd96d4aaa98d611a4a505f4b78f688ff9bcf9390f91a3152b65c59d47121d4,"[5896196, 5896213]"
u_15c7963a4578875f67a08bf4ab0124dab0b564398cc03f6d73805098728d9cf4,"[5766739, 5766740, 5766741, 5766743, 5766744, 5766745, 5766746, 5766747, 5766748, 5766749, 5766750, 5766751, 5766752]"
u_15c9b9a46402850ae1f9d6192d7db4512e14c00d0af0473dba19a83140bd5ea6,"[5823184, 5823185, 5823187, 5823188, 5823189, 5823207, 5843090, 6007855, 6007858]"
u_15ce957959a54c51bdaae97432d76a34de097a6cabdc547a021ce4642eb038b1,"[5991885, 5991888, 5991889, 5991891, 5991893, 5991894, 5991895, 5991896, 5991897, 5992007, 5992032, 6079993, 6101353]"
u_15d624cbce268c90e82d8eebe60e9cff564eb59162fbbe6c202aab2db8e0676a,"[6117609, 6117611, 6117612, 6117613, 6117615, 6117618, 6117619, 6117620, 6117621, 6117623]"
u_15db2923fd0b52ba71f4488bd03868e8fa4ce16c6b71cc7d7c97f73d7d2a36c8,"[5861087, 5861109, 5861111, 5861112, 5861113, 5861114, 5861115, 5861116, 5861117]"
u_15dd543807d470c0091a3d5ccfc5893c63f4ac5eb1fa38623a3054f4c6c154f7,"[5939289, 5939293, 5939295, 5939306]"
u_15e1a5100482e251ed2353d332e6913452cb32c63c6dc8583f0acb9cf5a652b5,[5753211]
u_15e25c095df08376fb9eb74eafe17c3d91acff3437c1217106a4c04903610232,"[6007499, 6007831, 6007835, 6091495, 6091637, 6091709, 6091779, 6091851, 6091921]"
u_15e35ec6d62247973b395d5f618f838435877daf4f9921ac4391063ca7c8947f,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_15e53d96c2831114ff60bf5c57db3d062daa8119291ad104e344503c96a0360a,"[5777584, 5777589, 5777590, 5777597, 5777603, 5777604, 5777605, 5777607, 5777608]"
u_15ec385673d849925b42240df3ba9dce70a1d5fe42da523aba6781cf54cfc0f8,"[5777237, 5777240, 5777243, 5777247, 5777251, 5777257, 5777258, 5777268, 5777271, 5777273, 5777274]"
u_15eeb7b5e7048b9582a61e404cf9191e2754beef131276afd2e43c4a3213e268,"[5805673, 5805676, 5805678, 5805679, 5805681, 5805682, 5805685, 5805688]"
u_15f2624dde3fc4b0da87ff621c19ec9b0ab807e60ce598c64df19ede97756c0d,"[5983757, 5983822, 5983903, 5983904, 5983905, 5983906, 5983908, 5983909, 5983910, 5983912, 5983914]"
u_15f71541eabf890ba98c4bdda5d4051160210090627d96cde02866470ec31a50,"[5867910, 5880129, 5880148]"
u_160cf6aadc63f45cb7c86bb33e8cc1947541efa87e121d929f989010c8f3acc9,"[6057081, 6057082, 6057083, 6057240, 6057292]"
u_16109fcf012e701968fc3310817c50313fb3aec295cca6b122fb49f8b97060e0,"[5909271, 5909273, 5909274, 5909275, 5909276, 5909277, 5909279, 5909311, 5909438, 5909439, 5909453, 5909455]"
u_16117ad21e96d842711df79a1ad7a40dbed47689ebfa9ff6d8036d5aea2326c3,"[5738331, 5929926, 5929934, 5929936, 5929937]"
u_16128835fb60491f1ff5020673c1cd8269a7d2e9bec49d7fa9b43fb34ebba2eb,"[5794220, 5794221, 5794224, 5794227, 5794279, 5794303, 5794304]"
u_1612ebffcd6715959c78275d7867f97d47597c6785370b93827c4d4411be94b0,"[5836497, 5836498, 5836499, 5836500, 5836501, 5836502, 5836503, 5836535, 5836540, 5836662, 5836663, 5836677]"
u_16138e2a893c8b3a644c9e81e2479cb1f04f862e79f13f1b4eb1d154da00180c,"[5870156, 6008733, 6008747, 6008754, 6008789, 6008796, 6008803, 6008817, 6008824, 6008831, 6008838]"
u_161434825e77827ad43bd10f1bb7f435b6d028f881714f319a10c3fea57cd8e8,"[5784384, 5791642, 5791654, 5791665, 5892706, 5892733]"
u_161956d504d68f6dc8b8f66b51a7c20d102161f8f6c90fadfcd63a58eeef02c5,[5799257]
u_161dcb6680b0380c671bdd8c11e7eae42f0bd3587a8f2cdbe43071afac86bca1,"[5807404, 5807414, 5807415, 5807416, 5807417, 5807418, 5807419, 5807420, 5807421, 5807422]"
u_161eab3f0aa690863e55a38de388abde775b4d6a1e5bcf21f11960ae65a3238b,"[5940365, 5940369, 5940374, 5940396, 5940411, 5940414, 6057729]"
u_1622fe08bed7b86f3be3818db24fbe67fb188e2d6580d655a7463f703ccffb7d,"[5717964, 5718097, 5718103, 5718105, 5718108, 6054410, 6054414, 6054416, 6054417, 6054418, 6054422]"
u_16261488c1688c190982b671ecb42f387223e3102953ef8034d303d5a5679a3e,[5903898]
u_1628b533a8e3501a41d18037a82a10c303d8423b8d818297d6ef7fa9270cd4ac,"[5896196, 5896213]"
u_1629be5cf7c6291c109fba049272ee1c1301e530a7b2d04fb4c423901a584155,"[5873307, 5873331, 5873333, 5873334, 5873335, 5873336, 5873337]"
u_1629f2c1fde89722f5827d8856f6fc5f229d820ddb3a1a3d34eb9bf33d4460a7,"[6115291, 6115293, 6115299, 6115300, 6115301, 6115303, 6115304, 6115306, 6115541]"
u_162cb3c5eb4b63b3ab5a018ffd218ae0773d94831dab775db9f5c9cb140834dd,"[5785827, 5785847, 5785851, 5785852, 5785861, 5785867, 5785868, 5785869, 5785873, 5785877, 5785884, 5785891, 6001458]"
u_162f7554953ee8192925b16b91f889438c802f6ace54d7285c2cd1cb6508579f,"[5874680, 5874745, 5874831, 5874832, 5874837, 6146051, 6146052, 6146055, 6146058, 6146059, 6146062]"
u_1633177dedc8cef047d4a8cee56ded145aa790de107c096bdeb6640b62929e9e,"[5784495, 5784502, 5784536, 5784542, 5784544, 5784548]"
u_163d0d6d1902894525cadc208a53b86aa6c6c16afffdb7543f076872ddf383e9,"[5770837, 5971540, 5971541, 5971543]"
u_16427a3ed828a38c1380b7524ee262f16f4f1316db3828de81f0f974c9afe797,"[5865032, 5865033, 5865034, 5865058, 6042104, 6149459, 6151685]"
u_1643df08fec2eded0ba56a534de8d45264f9ff552180ffe42d7b89e7dd18c34e,"[5722896, 5722907, 6031533, 6161189]"
u_1644e5c0a846fdc97c341eb1189eef7834600154f11220779f1ceab8e8537607,"[5748422, 5852847, 5852851, 5852854, 5866920, 5866927, 5866930]"
u_164a98933724ba53167ec91ab6b3afeafd3def41cdc3e40ad2e666713aff55e9,"[5870103, 5870104, 5870105, 5870107, 5870108, 5870109]"
u_16590f3e888440c73c40dea06da736e3bc48ab335f632907cae04e102c76b8d5,"[5846371, 5846373, 5846374, 5846376, 5846377, 5846378, 5846379, 5846416, 5846555]"
u_165940839ebb23f22aaa621fec387dfdd72ae0bb20506e2b5c0776df18d0f72e,"[5909070, 5992169, 5992171, 5992180, 5995334, 6012453, 6012458, 6012464, 6099000]"
u_165a4225c7855b356124da07d9231e7c17c1892f754f08b46cfe80de762f49bd,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_165f5eea49bce3fe2066666c6c55bde49675b63ef8dd4f142ac1d9d8efafbc96,"[5818427, 5818429, 5818431, 5818432, 5818433, 5818434, 5818435, 5818436, 5818471, 5818472, 6019240, 6026800]"
u_16610b810a2a46e23f38ef95c4b7d9708ab33a9bda5da644c123f35b0a32176b,"[5770836, 5770837, 5971541, 5971542]"
u_1666e0a046e495b5248c573b1718f751a05ee34855876a859c34b20eb4cb9f72,"[5754059, 5754064, 5754065, 5754067, 5754559, 5797608]"
u_1666fcbf9fef86f0c9b0c4decf8e129e20a384b328eb4671341060177c83166a,"[5894746, 5894747, 5894749, 5894754, 5894755, 5894756, 5894757, 5894758, 5894759, 5901240]"
u_166875a66b7f61666051b1b9552853d81296df3d17a8e5dc322f634cef24866d,"[5798903, 5798907, 5867910, 5996131, 6058211, 6151609]"
u_166f0b6e3be32e062dd572b3438d967036fcf7d41b59b52afd02e16a070bac26,"[5785355, 5806119, 5806132, 5806135, 5806138, 5806139, 5806140, 5806141, 5806143]"
u_166f3e3d5275914c58f2854a1e33f1938e54219e093bd11d250bb3f41ad20156,"[5752457, 5752461, 5752463, 5752467, 5752477, 5752480, 5752484, 6070756, 6071479]"
u_167568d303bd7044f0e7e9add3f6dcb3252377b17ff49b861385990ce697ed5a,"[5939509, 5939510, 5959016, 5959018, 5959019, 5959021, 5959023, 5959024, 5959025, 5959026, 5959027, 5959030, 6057670]"
u_1676ba14e460fe7d8b7cad5038d1f94332920aefcf08a25bbf16eddf12319014,"[5752461, 5775112, 5775125, 5868344, 5868346, 6058501, 6058506]"
u_167cb74fe495f8aa69432d7a729214742d40b3d7477387f7a39e07d0a8ca48d4,"[5735715, 5866920]"
u_16810adae02aa34a5628f93e0060c52165979b77611203810295b3d29108a999,"[5805858, 5805966, 5805968, 6008970, 6080917]"
u_16829c02d2531badff27a565d73f3c7b875ee75a8d0139ee2226c2655b656567,"[5738852, 5738856, 5738860, 5738861, 5738862, 5738863, 5738864, 5738865, 5738866, 6069980, 6070199]"
u_1684745272f14b13ad292277b49b45d1b916e6526d4547d07bd48e5e8c7b385e,"[5994784, 5994785, 5994788, 5994789, 6125885, 6125938]"
u_168925bf612c096cc47d5310f01212c37472297e9b04499148c01d19ebaaeb15,[5800843]
u_168b3b8bf51974e53261ad50292d93c46496f22cf24580da79b0fade313811d2,"[5864984, 5864992, 5864993, 6035523, 6035625]"
u_16942d96acdce318d41b68bce4d9f70cff30f9f1a62fd78350f067134d5a5106,"[5939509, 5939510, 5959016, 5959018, 5959019, 5959021, 5959023, 5959024, 5959025, 5959026, 5959027, 5959030, 6057670]"
u_169463bd7b3c7886465275effb727415ffc8a86b98b5762b260d0e3527036c8a,[5784333]
u_1696ab879dc036ef4e066bc14279ed03197d0f3d15a538b6bfdad64c48903806,"[5791817, 5791823, 5791830, 5791864, 5791870, 5791872, 5791876, 5791880, 5791882]"
u_1698d24836f94ad536d60d2504cad997d8e253ce4e2c3f756311d50692f9dfa7,"[5873003, 5873025, 5873027, 5873028, 5873031, 5873032, 5873033]"
u_16996f647abc1b0a4ad476473d824e86227ec2439bbd308b653c1a720d6a6a32,"[6050164, 6050221, 6050222, 6050223, 6050225, 6050226, 6050339, 6126032, 6126036]"
u_169ff7de3724300bcc714d4d4597f581d76f0c6f35c1158494b2d7b923caa17c,"[6048579, 6048580, 6048582, 6048583, 6048585, 6048587, 6048589, 6048591, 6048605, 6048611, 6048635]"
u_16a0744eb9f36e1fdb3023ef22a9c33c8041a3adadbcb5f93c500367497d9eee,"[5783390, 5783392]"
u_16a12786a9c38943aad4bf474a2dff5eb715785472ecf525114e27f522ea0c20,[5844379]
u_16a270c3756b89549c09841bc2f1241d948222d7ec8ce4e6c2d1926ca1eeea0b,"[5788371, 5788372, 5788379, 5788381, 5788386, 5788387, 6081001]"
u_16a4d19176d76e497416a71c29a23c61bee7fd6cbe23e34f474cf637fe982cc1,"[6050162, 6050164, 6050165, 6050221, 6050222, 6050223, 6050225, 6050226, 6050227, 6126032, 6126085]"
u_16a779991a2ebe5ca772c7b1188c825c3542d7669f9b6e0bfd0e53413cd56c5b,"[5836708, 5836710, 5836724, 5836743, 5836755, 5836759, 5948741, 5996131]"
u_16ab0323337910a9d83047b82758c41b5d26288183f5c704eef8d9da44ec0561,"[5823357, 5823373, 5823401, 5823418, 5823500, 6092395, 6092469, 6092752, 6092822, 6092892]"
u_16ab263eda950002a834794f5a43aa592276b8d2bf24fedf9abdad0051062563,"[5922261, 6142716, 6142720, 6142743, 6142744, 6142754, 6142756]"
u_16ad0ad4766815ad1f749e079d04f630bcd4b3ca77715e4adf317cb2be4ab4df,"[5994784, 5994785, 5994788, 5994789, 5994843, 5994846, 5994900, 6050165, 6125885, 6125889]"
u_16af7c4e7a56ab16cb724e757d97f64a9dfe9be2821534d94f5d8508bbb9f4e2,"[5864887, 5864984, 6035727, 6111989]"
u_16b33f8f9fb5e4b0676186bd870cb5de50ad0a343baf30a6421ee32591887536,"[5865608, 5865632, 5865633, 5865634, 5865635, 5865636, 5865637, 5865638, 5865639]"
u_16b3dfa5d4cd0096730aae53e768a06fa53d8efff88850a985b8452a077685da,"[6048733, 6048734, 6048736, 6048738, 6048739, 6048740, 6048741, 6048742, 6048743]"
u_16b63f4789db12d6c0ca04962bd55561028dcbb2020e4c84e92b31c078b185ce,"[5824396, 5824400, 5824401, 5824403, 5824407, 5824417, 5824425, 5824426]"
u_16bf5d38481c82030ba200b2fdb343b647d71a05f18cfbfebb43a36b8e5bf0a0,"[5828471, 5836054, 6004230]"
u_16c370efbaad9d9ead0a3eb8ddcde327d995f3611e1f690d07311abc7000f8c9,"[5805854, 5805857, 5805858, 5805860]"
u_16c3c656f8583346cdf13faa3efc3d06a5e229852a242415ff948b848b6c03ab,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_16c83ba86cd6be80084b5da3e9c7fe88898dd97761afbfad3529f29de0c6983a,"[5892782, 5892804, 5892805, 5892807, 5892809, 5892810, 5892811, 5892812]"
u_16ce985ce2876497d64772120f55cb4315f2774b020a23bc5fe6439a81e05893,"[5791671, 5791724, 5892660, 5953806, 5953814]"
u_16d1fbdbe2332138fc7989d6e7cf3456ab213e61acdd7289e1535962a098ce04,"[5735402, 5852555, 5900539, 6012170, 6012172, 6012200, 6015744, 6101849, 6102083, 6102855]"
u_16d247c402d992092b41b0f20ff3d1c1fa8fe206f41e90a34a1f615fb4527e20,"[5824206, 5824208, 5846580, 5846583, 5846584, 5846585, 5846586, 5846587, 5846588, 5846625, 5846747, 5846748]"
u_16d47b88ae356f9e282d25fcb20c85ce4347a949d66fc6befe85d60c54364069,"[5865312, 5865365, 5865373, 5865374, 6035526, 6035628, 6149459]"
u_16d6d2516172081ab7292ea48602d9893ddd9489eb925537badb0f6ddac06b07,"[5994784, 5994785, 5994788, 5994789, 6125885, 6125889]"
u_16d90ce166be47beefc686e46162fb3372a3ba6a8b7cfcc7b2ed135f1ecc6271,"[5937308, 5997661, 5997872, 5997873, 5997875, 5997876, 5997877, 5997878]"
u_16dd983e29c0c70544b95b651304d68ef036be8d2b1b726f93f83aa2289183c0,"[6012170, 6012172, 6012174, 6012195, 6012200, 6012301, 6101849, 6102083, 6102855, 6103089, 6144976]"
u_16dfeeb38b3bb2a2fd030069c6d9ed89ab364d92b8a0ca3495d5ad58f2163944,"[5770930, 5770931, 5770936]"
u_16e88642d2afddd16db97650eccb3ab79e547df623db7b6d735a25e9a94a8b88,"[5785481, 5785493, 5785494, 5785497, 5785500, 5785501, 5785502, 5785503, 5785505, 5785526, 6001418]"
u_16e9bacc08192872d724777e5d16b9898c54d0e215a7e8e8505c8190a075e33b,"[5978351, 5978354, 5978387, 5978400, 5978416, 6019301, 6033769]"
u_16edc551a1825ad4a650506cfcfba485aab7888d439d29d5e23755b5466bebc2,[6033711]
u_16f2d0b8c73f98d20760c2b9c30a917b70cb29747a59269f04c7041871a743db,"[6160627, 6160628, 6160629, 6160630, 6160633, 6160635, 6160638]"
u_16f4f006418033f01d63b8c9d43553b502ab4a281ac69942278aed0cf6b7075e,"[6018421, 6018422, 6018426, 6018427, 6018428, 6018429, 6018430, 6018431, 6018432, 6018515]"
u_16f5bc1c105b44d0df7558386e48be566a66bcf20f04320eeb998cc535006603,"[5884214, 5884222, 5884224, 5884234, 5884235]"
u_16f69137ed87d2be9f4967ea315cec1daf563cadeefca509db4c3a9e9d217825,"[5929453, 5929476, 5929608, 5929609, 5929613, 5929614, 5929615, 5929616, 5929617, 5929618, 5929619]"
u_170112372b244c5ebe8d4f082c29c60414f3bc2989545d33306523ef4d14ea97,"[5812277, 6092802, 6092872, 6104860]"
u_170869f9c02860f89d04bc4f340d594a967a673bedfdce0e3bd01656a922d06b,[5800843]
u_170c367e7175d001fb4bd9c336f53bd5bbd10d7f4e0c28c2b5d4193e0f995e23,"[5870369, 6039515, 6057740]"
u_1711a803aa4e1d278ebf2a1ee3320470b1783db272f88b78c9e92fc42ce73915,"[5870030, 5870031, 5870034, 5870042, 5870043, 5870046, 5870047, 5870051, 5870053, 6057574]"
u_1715a558d3c0c9f23ea22654514683eb52a86b22ab65cfbbd21d7ff0975ffb06,"[5717941, 5717964, 5718097, 5718101, 5718102, 5718103, 5718105, 5718107, 5718108]"
u_1716733f3a32ec67923e013f8c4d35685ecf7668605bf6888132930d95019b85,"[5783390, 5783392]"
u_171a232bd84f0695ed5cf24986ded88721696ebc93dc48620e500bc7c18c064f,[5953907]
u_171f617fbae2696b103b5d9ff8fa87d66460762f6874b7f3369a96372ad61593,"[5971847, 5971866, 5971887, 5971888, 5971889, 5971890, 5971900, 5971912, 6001501, 6001537]"
u_1724361ee5eef2cfaa30b4093d2dc88d092df5f3ac4a8d261a2d0c4a9e0d9f00,[5796255]
u_172af15314cea95c1531dd229079d222dc24a410e50b6430d074df475673156b,"[6063197, 6063203]"
u_172c7b6a2fcbb4bb35e70788487d49ddd65aabe3167f1a1112902e1063480f48,"[5870272, 5940374, 5940414]"
u_172f96ee126a2c5335de59340e0339b878c74a462a1516dd0a5776ed31af16ce,"[5874473, 5874553, 5874555, 5874556, 5874557, 5874559, 5874560, 5874562, 5874563, 5874564, 5874565]"
u_1733139ff630a4eada8626422bc814ff22a50ee132dc8a7178d3fbb482ba0890,"[5953500, 6020826, 6033820, 6040655, 6041110, 6101228]"
u_1736cfbf35a816d18db695edbef602eb3226d17b724487af317616f37a840aae,"[5757720, 5757722, 5757724, 5757728, 5757729, 5945758, 5945759, 6081184]"
u_173a61c073850d04fb14610ed093aff14def5e29a0f6ff547e9ab52fb60cd0e0,[5800716]
u_173ce1214cb30a965a8f38490f65dfe35437110e5bd3aef69997f3a62ddcf620,"[5792814, 5792815, 5792816, 5792818, 5792819, 5794736, 5795027, 5795029, 5795030, 5795031, 6079568]"
u_17406dddc5508596a7684c4262b59448621fb4a01f6e17c93829b0378ed14992,"[5810034, 5810068, 5810070, 5810095, 6092407, 6092764, 6092834, 6092904, 6104892, 6104962, 6105032]"
u_1743ef04a9beaf25d6be30ea1f8512971ce8688897184b09d1a62d85c4d84027,"[6050162, 6050165, 6050221, 6050222, 6050223, 6050225, 6050226, 6050227, 6126032]"
u_174dac4c8cbe1956d666c36d1906204cf8c20f29ab76860e773fe0e71bef5821,"[5755494, 5878197, 6097644]"
u_174edf3f83d5efb109fbe4ee5d92c381430d4f4efaeeae70001ce0348a69f3cd,"[5807631, 5807632, 5807649, 5807650, 5807651, 5807652, 5807653, 5807654, 5807655, 5807656]"
u_1750418734c2b25ab1591e99a26341d6b34134f143cbf098694fbb8ad750ddf2,[5760388]
u_17541faa2bb377e3a34b86e50d3e5764cf5d03162104a1d7669c70141d5c55fe,[5776929]
u_17560fbba50d98baa724f92e1209a55cb19a2b35ec2b7accbee3e99a1dde9cdf,"[5732011, 5732012, 5732013, 5732014, 5900263, 5900277, 5900281, 5900283, 6019305, 6019349, 6019648]"
u_1761e2ea4c35fcfc76269f3d412185312f69d1724ba3f1020abebdce8eca2787,"[5770833, 5770834, 5770836, 5770841, 5770842]"
u_176294e7e6edf22b9ce6466a98e962db780da04837c4340e40c01e7f45b563e3,"[5858126, 5858127, 5858150, 5858151, 5858154, 5858155, 5858156, 5858157]"
u_17636d3e6531e9d3bf0f243b8ebf0c3843908b907b8ebf835d9a0e7212ea13a9,"[5757932, 5757933, 5757935, 5757936, 5757937, 5757939, 5757940, 5757941, 5757948]"
u_1772c1ddbc5963cbe68270b53e1e10bb22c0a712b5a5428723203b2bce06cc03,"[5804051, 5976932, 5983541]"
u_17766dae5ef5cfa1ba826f2d35dc127fabf4acfbf2aa63fbfb8c91d547348a25,"[5957890, 5957893, 5957899, 5957900, 5957907, 6062527, 6077697, 6077743]"
u_1777136e9296892ed52c449c73b42123c95fdb38107d59197dc34bf4c047940e,"[5994848, 5994849, 5994850, 5994851, 5994854]"
u_178503ca7cf1fa626917be66430e8bb5fcea5d3663c5c0793beb1846a53decf4,"[5785936, 5785937, 5785952, 5785962, 5785969, 5785972, 5785976, 6001459]"
u_17854392dd5a0f345aab21d6dc8bba40123915193f6cf4ee94767caac579583f,"[5785396, 5785407, 5785409, 5785412, 5785415, 5785416, 5785417, 5785420, 5785440, 5785441, 6001417]"
u_1789487c08cd07439d6ba5c850e964b11daa8efb9299ebc9769467fb29ccc09e,"[5750408, 5750409, 5750445, 5758033, 5758037, 5758038, 6019249, 6026779, 6026809]"
u_178ab6ec4171575165bffa41104637efe22b52dec46470893747b5aec10ee1c3,"[6048579, 6048580, 6048582, 6048583, 6048585, 6048587, 6048589, 6048591, 6048605, 6048611, 6048635]"
u_179278b2949fdd62c86f1f6c077806d4a92b5be5c1e89519bd571a9297b4d737,"[5824206, 5824208, 5846583, 5846584, 5846585, 5846587, 5846588, 5846625, 5846747, 5846748]"
u_179c2152788d939a347f1527248d05177973eb2b017271b28a39532f6f5ce249,"[5800702, 5800711, 5800712, 5800713, 5800714, 5800718, 5800719, 5800785, 5800786, 5800790]"
u_17a0b44a1334ddda9b6a25ecbcfacc2abf32eb712048f3280e5f05d4b93110b6,"[6115291, 6115293, 6115299, 6115300, 6115301, 6115303, 6115304, 6115306]"
u_17a144f17b67ee4a9cea804b633340a577bbf6323ae65504c6db79ab3a5f297f,"[5777002, 5820839, 5821019, 5899994, 5899999, 5900008]"
u_17a1885f05c4f1eaadea3a3470a50c6db0a5ac33bfc36ddf90e5f43ceaadfda9,"[5861261, 5861263, 5861264, 5861265, 5861267, 5861268, 5861269]"
u_17a47dd5939458ab68f7ba4a13ccd1e8a52c1fbbac6e1cf63744c815db10ec21,"[5785652, 5785697, 5785711, 5959395]"
u_17a8a7def04666eacb160f1aa5611a849fbaead645f9ec0f4770f7267229b35d,"[5971847, 5971866, 5971887, 5971888, 5971900, 6001501, 6001537]"
u_17a9052d8c502049f23ada4eb492df5254d45a22faa041b8abae2ab3b89b45d3,"[5736945, 5736946, 5736949, 6103700, 6103934, 6104168]"
u_17b5292f95c0fe3083b9e27d5c4e4a7b1040d51166a6e406ede8f3a382dcbc48,[5807967]
u_17b693fd196f7af2f0f24a6515e0f86ca0a6ef62c3a7b094c138f7b4e77d865d,"[5736945, 5736946, 5736949, 6103700]"
u_17b95d8cc8f6b5234b37c4cf48f8b8032c673dab96f78ef931c617caabad912f,"[5717964, 5718097, 5718103, 5718105, 5874473, 5874553, 5874557, 5874559, 5874560, 5874564, 5874565]"
u_17c415aa43f0a220019332359eeb27d392a763c7258093f915f12f70af163e03,[6033821]
u_17caf100ac2be5851bf14fb52490d2e6151f0ec78603dc687fa0e37722d4926c,"[5849323, 6034810, 6040914, 6040979, 6149459]"
u_17df4f77e123b5fd925d635a01db00286c435403634157a0efe98b6f1ece0c7f,[5953679]
u_17df93f32d61bf2f2e01c900d13b73bf7a7423900cdb2bdb6fbe98f7ce1ad098,"[5892782, 5892804, 5892805, 5892807, 5892809, 5892810, 5892811, 5892812]"
u_18031bc2bf4912d39a1ab5ec8584297d04b75f60180347576709af30367d6839,"[5946295, 5946330, 5946364, 5946404]"
u_180323145d2f853c821f0e2a3999c027753680b06b50c7f479b99871cf0a72cf,"[5978351, 5978354, 5978400, 5978416, 6019301, 6033769]"
u_1809f2cfc5e860a2119c8347741167de82a6fc9619bde2e3b0fe7fd1c5c8a86d,[5796216]
u_180e6550d65d95ac027fe15082829f41e26f4a975aab2a098fad1ecd7bf0ce1b,"[5747715, 5747718, 5768009, 5769418, 5769422, 5869568, 5869576]"
u_1815b3f38c92361392b52b23f8d8ab050d9cc5c2aa4f004994921f2fd1b35ed3,"[5994784, 5994785, 5994788, 5994789, 6123491, 6123495]"
u_1818c5aaffb95fafc066a60aee766f27ababa18ecfe078b9808ec61548066741,"[5874473, 5874553, 5874555, 5874556, 5874557, 5874559, 5874560, 5874562, 5874563, 5874564, 5874565]"
u_1819bbd827b712d4058c0273d6f36610fa04f810e14fd1b59a1acd9b79c1a383,"[5784565, 5784571, 5953350, 5953356, 5953362, 5953366]"
u_182bb5f5ea304d5bbae1250a48dbea109666456276e65f8a3fdd761a957d89df,"[5833318, 5833319, 5833320, 5941218, 5941231, 5941232]"
u_182ea40578dcfddc9b7845d162363089826c379f7fe79b5b31be0694ab7fcc98,[5891402]
u_18350dbcd2772b4c86ceabf0fe02907d26f861ecd9d51860f9fc546d92cdb219,"[6018422, 6018429, 6038983, 6038990, 6038996, 6078055, 6078106, 6078157]"
u_1846df680f7c8cbcaac29d9d74a56933a41825f8ff9ad377b7263083bb7c9ea9,"[5866084, 5866085, 5866087, 5866088, 5866089, 5866090, 5866091, 5866092, 5866094, 5866096]"
u_184818a1b67dea6164ae7ee35a42193edbee9940a1b6ac03aa3a5be459b14691,"[5959365, 5959393, 5959395, 5959417, 5959418, 5959421]"
u_184e13c406ffa48dd65bdec7878238c0d23dafa25dd770765185912381813ef8,"[5805725, 5805896, 5805900, 5805901, 5805904, 6008856, 6008872]"
u_18526719cec1854515842e89c2e698c7bc28e2ffe1f3ecaafd5f5c6acb09eca0,[5873029]
